Time(sec)	Temp(C)	DTA(uV)	TGA(mg)
2651.000000	457.576996	-6.604000	0.649899
2652.000000	457.856781	-6.598001	0.656799
2653.000000	457.875488	-6.593000	0.662300
2654.000000	458.052887	-6.590000	0.666000
2655.000000	458.318176	-6.587000	0.662998
2656.000000	458.390686	-6.584000	0.655899
2657.000000	458.623291	-6.581000	0.649300
2658.000000	458.746674	-6.577000	0.643497
2659.000000	458.873199	-6.569000	0.640697
2660.000000	459.134979	-6.559000	0.637100
2661.000000	459.247284	-6.548000	0.633999
2662.000000	459.373596	-6.535000	0.635201
2663.000000	459.635803	-6.520000	0.636398
2664.000000	459.723389	-6.503000	0.638500
2665.000000	459.919403	-6.486001	0.641300
2666.000000	460.105896	-6.470000	0.644100
2667.000000	460.166901	-6.455000	0.652500
2668.000000	460.422791	-6.442000	0.660599
2669.000000	460.625702	-6.431000	0.666298
2670.000000	460.661499	-6.424000	0.674297
2671.000000	460.903503	-6.421000	0.680901
2672.000000	461.047485	-6.422000	0.684399
2673.000000	461.182404	-6.426000	0.682697
2674.000000	461.428894	-6.433000	0.680599
2675.000000	461.478088	-6.442000	0.680599
2676.000000	461.679291	-6.453000	0.678497
2677.000000	461.938080	-6.465000	0.674297
2678.000000	461.980103	-6.477000	0.669899
2679.000000	462.192688	-6.489000	0.668198
2680.000000	462.405396	-6.503000	0.669598
2681.000000	462.476288	-6.518000	0.668098
2682.000000	462.727692	-6.533000	0.667500
2683.000000	462.848297	-6.550000	0.668098
2684.000000	462.957092	-6.567000	0.671497
2685.000000	463.217773	-6.584000	0.672798
2686.000000	463.341675	-6.601000	0.672100
2687.000000	463.465698	-6.616000	0.670097
2688.000000	463.708984	-6.630000	0.667297
2689.000000	463.800476	-6.642000	0.662098
2690.000000	464.014496	-6.653000	0.656097
2691.000000	464.224976	-6.665000	0.652100
2692.000000	464.251892	-6.675000	0.649799
2693.000000	464.511200	-6.686000	0.648499
2694.000000	464.695099	-6.697001	0.650398
2695.000000	464.765991	-6.711000	0.652500
2696.000000	464.984100	-6.728000	0.653797
2697.000000	465.117493	-6.745000	0.653500
2698.000000	465.273682	-6.763000	0.653999
2699.000000	465.508881	-6.783000	0.654099
2700.000000	465.545898	-6.802001	0.650799
2701.000000	465.765503	-6.820000	0.646900
2702.000000	466.035583	-6.837000	0.644600
2703.000000	466.091095	-6.854000	0.641499
2704.000000	466.265076	-6.870000	0.639500
2705.000000	466.477386	-6.885000	0.637199
2706.000000	466.560394	-6.900000	0.636497
2707.000000	466.804596	-6.914001	0.636600
2708.000000	466.902100	-6.929000	0.636497
2709.000000	467.030579	-6.943000	0.636101
2710.000000	467.306091	-6.955000	0.633499
2711.000000	467.396393	-6.967000	0.630600
2712.000000	467.543091	-6.977000	0.628799
2713.000000	467.788177	-6.986001	0.626900
2714.000000	467.846191	-6.994000	0.623798
2715.000000	468.091583	-7.001000	0.623299
2716.000000	468.273590	-7.007000	0.624100
2717.000000	468.299774	-7.010000	0.623798
2718.000000	468.571381	-7.014000	0.623798
2719.000000	468.734802	-7.015000	0.627499
2720.000000	468.835693	-7.017000	0.632198
2721.000000	469.052979	-7.017000	0.634701
2722.000000	469.156189	-7.015000	0.632797
2723.000000	469.341400	-7.014000	0.632099
2724.000000	469.592773	-7.010000	0.630898
2725.000000	469.619873	-7.006001	0.626801
2726.000000	469.843781	-7.000000	0.621597
2727.000000	470.074585	-6.992000	0.620800
2728.000000	470.136475	-6.984000	0.622398
2729.000000	470.336884	-6.975000	0.625298
2730.000000	470.504181	-6.967000	0.632298
2731.000000	470.599976	-6.959000	0.640198
2732.000000	470.871490	-6.951000	0.648800
2733.000000	470.950897	-6.946000	0.656300
2734.000000	471.082794	-6.940001	0.661598
2735.000000	471.376495	-6.935000	0.667198
2736.000000	471.442078	-6.931000	0.669498
2737.000000	471.639893	-6.926000	0.671200
2738.000000	471.840485	-6.921000	0.673599
2739.000000	471.884003	-6.915000	0.674698
2740.000000	472.146881	-6.909000	0.673901
2741.000000	472.328003	-6.903000	0.673199
2742.000000	472.366394	-6.896000	0.673199
2743.000000	472.631989	-6.889000	0.673298
2744.000000	472.779999	-6.882000	0.668900
2745.000000	472.906799	-6.875000	0.663097
2746.000000	473.115875	-6.867000	0.656399
2747.000000	473.205383	-6.856000	0.653099
2748.000000	473.425293	-6.846000	0.653000
2749.000000	473.682495	-6.836000	0.650200
2750.000000	473.682495	-6.826000	0.648300
2751.000000	473.902496	-6.816000	0.648197
2752.000000	474.133179	-6.807000	0.648998
2753.000000	474.186798	-6.801000	0.650700
2754.000000	474.418274	-6.795001	0.649998
2755.000000	474.534088	-6.792000	0.648300
2756.000000	474.669495	-6.791000	0.649899
2757.000000	474.934875	-6.792000	0.650898
2758.000000	475.020294	-6.794000	0.650101
2759.000000	475.161285	-6.796000	0.647800
2760.000000	475.438293	-6.800000	0.643200
2761.000000	475.490082	-6.803000	0.641399
2762.000000	475.714294	-6.807000	0.638901
2763.000000	475.901093	-6.811000	0.636997
2764.000000	475.960876	-6.816000	0.640301
2765.000000	476.209686	-6.822001	0.646198
2766.000000	476.385803	-6.829000	0.653797
2767.000000	476.426086	-6.837000	0.658600
2768.000000	476.696991	-6.847000	0.664299
2769.000000	476.822479	-6.858000	0.670998
2770.000000	476.978394	-6.869000	0.672600
2771.000000	477.228180	-6.880000	0.671700
2772.000000	477.268280	-6.892000	0.669498
2773.000000	477.466980	-6.905000	0.665798
2774.000000	477.734497	-6.919000	0.662800
2775.000000	477.751678	-6.934000	0.658699
2776.000000	477.957794	-6.950000	0.656998
2777.000000	478.157288	-6.967000	0.654800
2778.000000	478.253876	-6.984000	0.652000
2779.000000	478.490875	-7.000000	0.651600
2780.000000	478.586884	-7.015000	0.651600
2781.000000	478.745087	-7.028000	0.646900
2782.000000	479.009796	-7.038000	0.640499
2783.000000	479.105499	-7.047000	0.631901
2784.000000	479.247192	-7.055000	0.624798
2785.000000	479.491577	-7.063000	0.620697
2786.000000	479.564789	-7.071000	0.618999
2787.000000	479.796173	-7.079000	0.620697
2788.000000	479.961090	-7.090000	0.624699
2789.000000	480.009277	-7.100000	0.632797
2790.000000	480.286285	-7.112000	0.642200
2791.000000	480.433197	-7.125000	0.647999
2792.000000	480.511902	-7.138000	0.651398
2793.000000	480.763397	-7.152000	0.653400
2794.000000	480.863892	-7.165000	0.653400
2795.000000	481.067688	-7.178000	0.649498
2796.000000	481.289795	-7.192000	0.646198
2797.000000	481.302582	-7.206000	0.646198
2798.000000	481.555878	-7.220000	0.644897
2799.000000	481.774078	-7.233000	0.642498
2800.000000	481.819885	-7.245000	0.639000
2801.000000	482.029999	-7.254000	0.637798
2802.000000	482.209076	-7.260000	0.634499
2803.000000	482.334076	-7.262001	0.627399
2804.000000	482.574097	-7.260000	0.619499
2805.000000	482.655579	-7.256001	0.612400
2806.000000	482.816193	-7.248000	0.608700
2807.000000	483.079895	-7.238000	0.606197
2808.000000	483.153900	-7.227000	0.604599
2809.000000	483.300781	-7.214000	0.607498
2810.000000	483.536285	-7.202000	0.612499
2811.000000	483.603699	-7.191000	0.618401
2812.000000	483.846497	-7.180000	0.622799
2813.000000	483.987488	-7.170001	0.628700
2814.000000	484.038788	-7.160000	0.635201
2815.000000	484.327393	-7.153000	0.639500
2816.000000	484.469879	-7.145000	0.642300
2817.000000	484.603882	-7.137001	0.643497
2818.000000	484.822693	-7.128000	0.641998
2819.000000	484.917999	-7.117000	0.639698
2820.000000	485.114990	-7.106000	0.635799
2821.000000	485.330688	-7.094000	0.630600
2822.000000	485.350098	-7.082000	0.625500
2823.000000	485.587402	-7.071000	0.620598
2824.000000	485.811890	-7.061000	0.619198
2825.000000	485.863098	-7.053000	0.619698
2826.000000	486.060486	-7.046000	0.620899
2827.000000	486.240082	-7.041000	0.624298
2828.000000	486.353699	-7.038000	0.628300
2829.000000	486.620880	-7.036000	0.632500
2830.000000	486.689484	-7.036000	0.633099
2831.000000	486.836090	-7.036000	0.633400
2832.000000	487.111694	-7.037000	0.631500
2833.000000	487.165680	-7.039001	0.631100
2834.000000	487.344391	-7.040000	0.632401
2835.000000	487.547791	-7.039001	0.629898
2836.000000	487.615997	-7.037000	0.629799
2837.000000	487.871490	-7.032001	0.629398
2838.000000	488.034698	-7.025000	0.627598
2839.000000	488.101593	-7.015000	0.622601
2840.000000	488.368195	-7.003000	0.614998
2841.000000	488.488800	-6.991000	0.610600
2842.000000	488.639099	-6.981000	0.608898
2843.000000	488.846985	-6.972000	0.607899
2844.000000	488.916901	-6.965000	0.608097
2845.000000	489.117493	-6.963000	0.606499
2846.000000	489.366577	-6.963000	0.605499
2847.000000	489.375793	-6.966001	0.604599
2848.000000	489.598785	-6.972000	0.604797
2849.000000	489.822296	-6.980000	0.606899
2850.000000	489.901001	-6.990000	0.608200
2851.000000	490.116486	-7.002000	0.611099
2852.000000	490.252075	-7.015000	0.614899
2853.000000	490.396301	-7.029000	0.616898
2854.000000	490.655792	-7.043000	0.618698
2855.000000	490.715485	-7.059000	0.616798
2856.000000	490.871796	-7.073000	0.615601
2857.000000	491.138702	-7.088000	0.616199
2858.000000	491.202576	-7.101000	0.618099
2859.000000	491.413788	-7.114000	0.621498
2860.000000	491.584900	-7.126000	0.623699
2861.000000	491.659576	-7.136000	0.625000
2862.000000	491.927185	-7.145000	0.623898
2863.000000	492.072784	-7.153000	0.621899
2864.000000	492.156097	-7.160000	0.618599
2865.000000	492.417389	-7.168000	0.612900
2866.000000	492.518402	-7.175000	0.605598
2867.000000	492.691284	-7.185000	0.599098
2868.000000	492.894775	-7.195000	0.595100
2869.000000	492.940277	-7.208000	0.590797
2870.000000	493.161682	-7.223001	0.585598
2871.000000	493.393494	-7.239000	0.584599
2872.000000	493.416901	-7.255000	0.587097
2873.000000	493.648285	-7.272000	0.590599
2874.000000	493.854187	-7.289001	0.594700
2875.000000	493.939301	-7.306000	0.597599
2876.000000	494.184784	-7.324000	0.600098
2877.000000	494.270782	-7.340000	0.601398
2878.000000	494.435303	-7.357000	0.599400
2879.000000	494.695984	-7.373000	0.596298
2880.000000	494.755676	-7.389000	0.592499
2881.000000	494.920990	-7.403000	0.591297
2882.000000	495.169098	-7.416000	0.593399
2883.000000	495.227295	-7.427001	0.596500
2884.000000	495.454987	-7.436000	0.599598
2885.000000	495.627777	-7.443000	0.604099
2886.000000	495.705597	-7.448000	0.604900
2887.000000	495.964996	-7.449000	0.603001
2888.000000	496.102600	-7.447001	0.599499
2889.000000	496.185272	-7.441000	0.594700
2890.000000	496.439789	-7.435000	0.592999
2891.000000	496.531982	-7.428000	0.594299
2892.000000	496.714691	-7.421000	0.598698
2893.000000	496.927094	-7.416000	0.606400
2894.000000	496.960602	-7.411000	0.612297
2895.000000	497.209473	-7.408000	0.619400
2896.000000	497.435577	-7.405000	0.627098
2897.000000	497.456696	-7.403000	0.631199
2898.000000	497.702881	-7.399000	0.634899
2899.000000	497.870789	-7.394001	0.637600
2900.000000	497.998596	-7.387001	0.640598
2901.000000	498.237701	-7.377000	0.644798
2902.000000	498.285889	-7.366000	0.644699
2903.000000	498.475281	-7.354001	0.644798
2904.000000	498.730194	-7.340000	0.642899
2905.000000	498.802887	-7.326000	0.641399
2906.000000	498.966583	-7.312000	0.643497
2907.000000	499.200287	-7.300000	0.646999
2908.000000	499.268280	-7.289001	0.650299
2909.000000	499.519379	-7.278000	0.652599
2910.000000	499.669800	-7.267000	0.653797
2911.000000	499.742401	-7.255000	0.656898
2912.000000	500.025879	-7.243001	0.659397
2913.000000	500.136200	-7.230000	0.661098
2914.000000	500.254181	-7.218000	0.664299
2915.000000	500.490784	-7.207000	0.668198
2916.000000	500.564301	-7.199000	0.673599
2917.000000	500.777679	-7.194000	0.676498
2918.000000	500.997894	-7.194000	0.677799
2919.000000	501.021301	-7.196001	0.680099
2920.000000	501.283691	-7.200000	0.680000
2921.000000	501.481598	-7.206000	0.677399
2922.000000	501.559998	-7.212000	0.674198
2923.000000	501.767700	-7.220000	0.671200
2924.000000	501.919800	-7.227000	0.669197
2925.000000	502.065674	-7.235000	0.666199
2926.000000	502.318176	-7.245000	0.662300
2927.000000	502.358978	-7.256001	0.658600
2928.000000	502.530396	-7.270000	0.653797
2929.000000	502.807190	-7.287000	0.646900
2930.000000	502.860474	-7.306000	0.639099
2931.000000	503.038483	-7.327000	0.632198
2932.000000	503.245789	-7.348001	0.623798
2933.000000	503.341492	-7.371000	0.615398
2934.000000	503.589996	-7.392000	0.607998
2935.000000	503.716095	-7.413001	0.608601
2936.000000	503.819489	-7.434000	0.614098
2937.000000	504.098999	-7.454000	0.619801
2938.000000	504.187378	-7.473001	0.625698
2939.000000	504.349396	-7.492001	0.631699
2940.000000	504.549500	-7.512001	0.639797
2941.000000	504.624786	-7.530000	0.647099
2942.000000	504.854889	-7.547000	0.651798
2943.000000	505.065094	-7.560000	0.657600
2944.000000	505.088379	-7.571001	0.664200
2945.000000	505.359100	-7.579000	0.673000
2946.000000	505.546173	-7.582000	0.685101
2947.000000	505.628876	-7.582000	0.692398
2948.000000	505.842590	-7.579000	0.696697
2949.000000	505.964172	-7.574000	0.696198
2950.000000	506.126099	-7.569000	0.691200
2951.000000	506.394287	-7.563000	0.680798
2952.000000	506.405273	-7.556000	0.667297
2953.000000	506.597382	-7.549000	0.655998
2954.000000	506.870392	-7.541000	0.649200
2955.000000	506.918488	-7.535000	0.644897
2956.000000	507.124786	-7.527000	0.643700
2957.000000	507.307983	-7.520000	0.643497
2958.000000	507.397278	-7.513000	0.643299
2959.000000	507.669678	-7.507000	0.642998
2960.000000	507.770477	-7.500000	0.640697
2961.000000	507.868896	-7.492001	0.639999
2962.000000	508.139801	-7.482000	0.639297
2963.000000	508.228790	-7.470000	0.640697
2964.000000	508.385895	-7.456000	0.645000
2965.000000	508.600494	-7.442000	0.647400
2966.000000	508.687897	-7.428000	0.648197
2967.000000	508.887878	-7.417000	0.645100
2968.000000	509.144989	-7.407001	0.638500
2969.000000	509.151001	-7.399000	0.635700
2970.000000	509.396973	-7.394001	0.635498
2971.000000	509.587097	-7.394001	0.636101
2972.000000	509.685486	-7.396000	0.638500
2973.000000	509.887390	-7.400001	0.641499
2974.000000	509.998779	-7.408000	0.644398
2975.000000	510.172302	-7.419000	0.644199
2976.000000	510.426483	-7.432000	0.637897
2977.000000	510.471100	-7.446001	0.631100
2978.000000	510.676483	-7.462000	0.627598
2979.000000	510.923401	-7.477000	0.624001
2980.000000	510.984192	-7.494000	0.620598
2981.000000	511.217682	-7.509000	0.617798
2982.000000	511.375702	-7.525001	0.613499
2983.000000	511.466980	-7.540000	0.609299
2984.000000	511.720978	-7.554000	0.601997
2985.000000	511.859497	-7.568000	0.593597
2986.000000	511.950287	-7.581000	0.591900
2987.000000	512.217712	-7.596000	0.592899
2988.000000	512.307495	-7.610000	0.597198
2989.000000	512.499207	-7.626000	0.602497
2990.000000	512.702698	-7.643000	0.607998
2991.000000	512.758362	-7.661000	0.618900
2992.000000	512.996765	-7.681000	0.627899
2993.000000	513.217285	-7.702000	0.632599
2994.000000	513.226074	-7.723001	0.634197
2995.000000	513.477905	-7.743001	0.634598
2996.000000	513.658264	-7.762001	0.635899
2997.000000	513.772217	-7.779000	0.632099
2998.000000	514.001465	-7.795001	0.627098
2999.000000	514.071472	-7.806000	0.624199
3000.000000	514.278564	-7.813000	0.625401
3001.000000	514.536804	-7.816000	0.631298
3002.000000	514.582764	-7.817000	0.638298
3003.000000	514.771973	-7.813000	0.646999
3004.000000	515.008606	-7.806000	0.652500
3005.000000	515.065491	-7.797000	0.657101
3006.000000	515.300964	-7.787000	0.659798
3007.000000	515.451782	-7.777000	0.658798
3008.000000	515.541992	-7.768001	0.659397
3009.000000	515.794067	-7.761000	0.659397
3010.000000	515.934692	-7.756001	0.664200
3011.000000	516.019409	-7.753000	0.670200
3012.000000	516.309509	-7.751000	0.676701
3013.000000	516.393372	-7.749001	0.686501
3014.000000	516.580017	-7.743001	0.694298
3015.000000	516.775879	-7.732000	0.702000
3016.000000	516.833069	-7.718000	0.709801
3017.000000	517.068176	-7.701000	0.716801
3018.000000	517.276917	-7.681000	0.723698
3019.000000	517.307312	-7.662000	0.726700
3020.000000	517.544678	-7.646000	0.729099
3021.000000	517.707458	-7.634000	0.731800
3022.000000	517.847290	-7.627000	0.728798
3023.000000	518.084106	-7.625000	0.722599
3024.000000	518.152283	-7.626000	0.713200
3025.000000	518.341003	-7.632000	0.703300
3026.000000	518.591187	-7.640000	0.695698
3027.000000	518.641907	-7.653000	0.685101
3028.000000	518.809265	-7.668000	0.674000
3029.000000	519.055603	-7.686000	0.663597
3030.000000	519.112793	-7.706000	0.655598
3031.000000	519.355957	-7.729001	0.650600
3032.000000	519.505066	-7.755001	0.644600
3033.000000	519.586914	-7.782001	0.639797
3034.000000	519.874878	-7.808001	0.636398
3035.000000	519.994202	-7.834001	0.635799
3036.000000	520.092712	-7.857000	0.634701
3037.000000	520.342896	-7.878000	0.633301
3038.000000	520.436707	-7.895000	0.634197
3039.000000	520.644409	-7.909000	0.634197
3040.000000	520.841614	-7.920001	0.631199
3041.000000	520.877075	-7.930000	0.627499
3042.000000	521.139282	-7.939001	0.622898
3043.000000	521.339294	-7.947001	0.617897
3044.000000	521.367371	-7.956000	0.611500
3045.000000	521.603882	-7.967000	0.604198
3046.000000	521.768799	-7.977000	0.601799
3047.000000	521.896667	-7.989000	0.606197
3048.000000	522.136780	-8.002001	0.616600
3049.000000	522.204407	-8.016001	0.627499
3050.000000	522.375366	-8.029000	0.640301
3051.000000	522.655090	-8.041000	0.653297
3052.000000	522.692017	-8.052000	0.664299
3053.000000	522.867004	-8.059000	0.671600
3054.000000	523.103210	-8.063001	0.675598
3055.000000	523.148560	-8.063001	0.680000
3056.000000	523.410583	-8.060000	0.682400
3057.000000	523.535706	-8.053000	0.683098
3058.000000	523.644287	-8.044001	0.687698
3059.000000	523.904907	-8.033000	0.692200
3060.000000	524.004517	-8.021000	0.694698
3061.000000	524.141113	-8.010000	0.694500
3062.000000	524.385010	-7.999001	0.695099
3063.000000	524.484985	-7.988000	0.698200
3064.000000	524.671509	-7.979001	0.701099
3065.000000	524.873962	-7.971000	0.701099
3066.000000	524.899475	-7.962000	0.698799
3067.000000	525.153259	-7.952000	0.697498
3068.000000	525.349304	-7.943000	0.694199
3069.000000	525.411194	-7.933001	0.688198
3070.000000	525.638672	-7.922000	0.680698
3071.000000	525.792297	-7.907001	0.671997
3072.000000	525.924866	-7.892000	0.669197
3073.000000	526.184265	-7.876000	0.668198
3074.000000	526.239990	-7.861001	0.667900
3075.000000	526.420593	-7.846000	0.670399
3076.000000	526.684082	-7.834001	0.672100
3077.000000	526.730774	-7.825000	0.671299
3078.000000	526.913391	-7.819000	0.670097
3079.000000	527.129578	-7.815001	0.666000
3080.000000	527.214172	-7.814001	0.662399
3081.000000	527.470398	-7.814001	0.659500
3082.000000	527.568909	-7.815001	0.657898
3083.000000	527.698608	-7.817000	0.659397
3084.000000	527.943604	-7.822001	0.661999
3085.000000	528.078491	-7.831000	0.664299
3086.000000	528.193909	-7.844000	0.666397
3087.000000	528.434204	-7.863000	0.666100
3088.000000	528.510315	-7.887001	0.667000
3089.000000	528.723694	-7.914001	0.669197
3090.000000	528.942078	-7.944000	0.672398
3091.000000	528.959900	-7.975000	0.673500
3092.000000	529.215393	-8.004001	0.677200
3093.000000	529.420776	-8.030001	0.681797
3094.000000	529.471985	-8.052000	0.683598
3095.000000	529.704712	-8.070001	0.685699
3096.000000	529.836914	-8.086000	0.684200
3097.000000	529.995605	-8.101001	0.683300
3098.000000	530.252991	-8.113000	0.680199
3099.000000	530.275269	-8.126000	0.675697
3100.000000	530.474304	-8.138000	0.672600
3101.000000	530.714783	-8.150001	0.668697
3102.000000	530.771790	-8.163000	0.662399
3103.000000	530.959412	-8.176001	0.657299
3104.000000	531.154297	-8.191000	0.651299
3105.000000	531.244568	-8.207001	0.645397
3106.000000	531.492676	-8.223001	0.639999
3107.000000	531.615295	-8.241000	0.636799
3108.000000	531.718994	-8.259001	0.634701
3109.000000	531.977783	-8.278001	0.633801
3110.000000	532.094604	-8.295000	0.636200
3111.000000	532.220703	-8.313001	0.640198
3112.000000	532.462891	-8.332001	0.645397
3113.000000	532.539185	-8.350000	0.649998
3114.000000	532.758789	-8.368000	0.656898
3115.000000	532.979675	-8.382000	0.666100
3116.000000	532.990906	-8.393001	0.671497
3117.000000	533.252014	-8.400001	0.672100
3118.000000	533.442505	-8.402000	0.670898
3119.000000	533.526489	-8.400001	0.668400
3120.000000	533.750366	-8.395000	0.663799
3121.000000	533.874390	-8.388000	0.657101
3122.000000	534.042664	-8.380000	0.649200
3123.000000	534.276489	-8.370001	0.641998
3124.000000	534.323608	-8.361000	0.633598
3125.000000	534.489197	-8.352000	0.625500
3126.000000	534.750671	-8.343000	0.619198
3127.000000	534.814880	-8.335000	0.613697
3128.000000	534.999512	-8.327001	0.609798
3129.000000	535.212097	-8.322001	0.606998
3130.000000	535.289612	-8.318001	0.606598
3131.000000	535.542114	-8.315001	0.608498
3132.000000	535.683594	-8.312000	0.609600
3133.000000	535.776794	-8.309000	0.605598
3134.000000	536.044312	-8.303000	0.598099
3135.000000	536.161804	-8.294001	0.590599
3136.000000	536.288208	-8.284000	0.583099
3137.000000	536.507080	-8.272000	0.579899
3138.000000	536.595581	-8.260000	0.577400
3139.000000	536.828613	-8.249001	0.577400
3140.000000	537.032288	-8.242001	0.582500
3141.000000	537.044373	-8.240001	0.589199
3142.000000	537.303894	-8.243000	0.599197
3143.000000	537.497864	-8.249001	0.611298
3144.000000	537.585571	-8.259001	0.620197
3145.000000	537.790405	-8.270000	0.625500
3146.000000	537.918274	-8.278001	0.625599
3147.000000	538.067017	-8.284000	0.624100
3148.000000	538.334717	-8.284000	0.619698
3149.000000	538.388184	-8.280001	0.610397
3150.000000	538.545959	-8.273001	0.599998
3151.000000	538.815613	-8.262000	0.594299
3152.000000	538.880310	-8.251000	0.594898
3153.000000	539.082764	-8.239000	0.597500
3154.000000	539.281799	-8.228001	0.601799
3155.000000	539.355896	-8.217000	0.606899
3156.000000	539.609558	-8.207001	0.614300
3157.000000	539.736877	-8.200001	0.618797
3158.000000	539.832458	-8.194000	0.620399
3159.000000	540.106384	-8.190001	0.619499
3160.000000	540.203064	-8.188001	0.616398
3161.000000	540.373779	-8.188001	0.613499
3162.000000	540.590515	-8.190001	0.611099
3163.000000	540.667175	-8.195001	0.611599
3164.000000	540.889465	-8.202001	0.614799
3165.000000	541.097107	-8.211000	0.620499
3166.000000	541.119263	-8.224000	0.628998
3167.000000	541.365295	-8.240001	0.637798
3168.000000	541.563904	-8.259001	0.645500
3169.000000	541.650879	-8.281000	0.647800
3170.000000	541.852295	-8.303000	0.645199
3171.000000	541.992493	-8.325001	0.640400
3172.000000	542.146362	-8.347000	0.637199
3173.000000	542.414307	-8.366000	0.635998
3174.000000	542.441895	-8.382000	0.633900
3175.000000	542.618164	-8.394000	0.634499
3176.000000	542.901306	-8.405001	0.640598
3177.000000	542.937012	-8.414001	0.645699
3178.000000	543.155762	-8.422000	0.649700
3179.000000	543.323059	-8.430000	0.648800
3180.000000	543.420410	-8.439000	0.648098
3181.000000	543.675903	-8.451000	0.645500
3182.000000	543.796204	-8.466001	0.641399
3183.000000	543.879272	-8.484000	0.638298
3184.000000	544.150696	-8.506001	0.632298
3185.000000	544.262390	-8.531000	0.623699
3186.000000	544.420715	-8.559000	0.615601
3187.000000	544.622681	-8.589001	0.611401
3188.000000	544.700867	-8.619000	0.610001
3189.000000	544.936157	-8.648001	0.607498
3190.000000	545.182373	-8.675000	0.608997
3191.000000	545.177002	-8.696000	0.613998
3192.000000	545.413391	-8.712001	0.621899
3193.000000	545.630859	-8.721001	0.629101
3194.000000	545.707458	-8.722000	0.633900
3195.000000	545.929260	-8.718000	0.637699
3196.000000	546.047974	-8.707001	0.638298
3197.000000	546.201660	-8.693001	0.637600
3198.000000	546.460510	-8.675000	0.636700
3199.000000	546.496460	-8.655001	0.634399
3200.000000	546.680359	-8.635000	0.634098
3201.000000	546.945190	-8.617001	0.634998
3202.000000	547.015808	-8.600000	0.636600
3203.000000	547.201660	-8.582001	0.639400
3204.000000	547.386597	-8.565001	0.642399
3205.000000	547.466858	-8.551001	0.647900
3206.000000	547.725891	-8.540000	0.654999
3207.000000	547.867188	-8.529000	0.660099
3208.000000	547.946777	-8.520000	0.664398
3209.000000	548.209656	-8.513000	0.666500
3210.000000	548.327759	-8.507000	0.665600
3211.000000	548.475891	-8.500000	0.662098
3212.000000	548.707703	-8.492001	0.653900
3213.000000	548.767273	-8.480000	0.645298
3214.000000	548.974976	-8.467000	0.636299
3215.000000	549.209473	-8.454000	0.629398
3216.000000	549.220459	-8.441000	0.625298
3217.000000	549.468506	-8.428000	0.623798
3218.000000	549.676208	-8.415000	0.626499
3219.000000	549.775085	-8.405001	0.629898
3220.000000	549.982971	-8.398001	0.635700
3221.000000	550.098267	-8.393001	0.640099
3222.000000	550.253479	-8.389000	0.647900
3223.000000	550.514404	-8.388000	0.654697
3224.000000	550.572266	-8.392000	0.656898
3225.000000	550.720093	-8.399000	0.659698
3226.000000	550.998474	-8.407001	0.658699
3227.000000	551.062195	-8.418000	0.657101
3228.000000	551.261475	-8.429001	0.655598
3229.000000	551.449768	-8.443001	0.653400
3230.000000	551.522583	-8.460000	0.656097
3231.000000	551.796570	-8.480000	0.658100
3232.000000	551.952698	-8.501000	0.658699
3233.000000	552.017700	-8.520000	0.658199
3234.000000	552.282898	-8.537001	0.655399
3235.000000	552.399597	-8.552000	0.651897
3236.000000	552.567505	-8.564000	0.647697
3237.000000	552.768860	-8.572001	0.640598
3238.000000	552.830261	-8.576000	0.637897
3239.000000	553.057678	-8.582001	0.639698
3240.000000	553.292297	-8.589001	0.643700
3241.000000	553.311890	-8.600000	0.645100
3242.000000	553.537659	-8.614000	0.647400
3243.000000	553.742859	-8.630000	0.648701
3244.000000	553.848572	-8.649000	0.648499
3245.000000	554.051270	-8.669001	0.648800
3246.000000	554.160400	-8.691000	0.646400
3247.000000	554.327087	-8.712001	0.642399
3248.000000	554.585693	-8.729000	0.639400
3249.000000	554.656311	-8.745001	0.636497
3250.000000	554.791809	-8.758000	0.637299
3251.000000	555.076965	-8.767000	0.635597
3252.000000	555.133057	-8.775001	0.635899
3253.000000	555.355286	-8.782001	0.639900
3254.000000	555.546204	-8.790000	0.646099
3255.000000	555.597168	-8.798000	0.654400
3256.000000	555.862610	-8.807000	0.661999
3257.000000	556.020203	-8.817000	0.669800
3258.000000	556.091614	-8.828000	0.673000
3259.000000	556.342590	-8.837001	0.668900
3260.000000	556.459412	-8.843000	0.662498
3261.000000	556.634094	-8.847000	0.652298
3262.000000	556.832092	-8.849000	0.640800
3263.000000	556.909302	-8.849000	0.631699
3264.000000	557.123169	-8.848001	0.627499
3265.000000	557.366577	-8.845000	0.632198
3266.000000	557.364380	-8.842000	0.638901
3267.000000	557.598511	-8.838000	0.644798
3268.000000	557.807861	-8.832001	0.650898
3269.000000	557.899109	-8.826000	0.651897
3270.000000	558.130981	-8.818001	0.646000
3271.000000	558.239502	-8.809000	0.637199
3272.000000	558.385864	-8.801001	0.627197
3273.000000	558.658691	-8.792001	0.619999
3274.000000	558.714905	-8.784000	0.615299
3275.000000	558.871094	-8.774000	0.611198
3276.000000	559.143616	-8.764001	0.608997
3277.000000	559.202576	-8.753000	0.606899
3278.000000	559.408264	-8.740001	0.604500
3279.000000	559.581177	-8.729000	0.603699
3280.000000	559.658081	-8.719001	0.608200
3281.000000	559.913208	-8.710000	0.610897
3282.000000	560.074463	-8.705001	0.615700
3283.000000	560.144409	-8.702001	0.620098
3284.000000	560.403076	-8.704000	0.622898
3285.000000	560.516357	-8.707001	0.620899
