Time(sec)	Temp(C)	DTA(uV)	TGA(mg)
2600.000000	449.737793	-6.380000	0.711102
2601.000000	450.016998	-6.386000	0.722702
2602.000000	450.090881	-6.393000	0.732903
2603.000000	450.252075	-6.399000	0.745399
2604.000000	450.493195	-6.404000	0.751400
2605.000000	450.554474	-6.407001	0.753799
2606.000000	450.811493	-6.408000	0.754101
2607.000000	450.973602	-6.409000	0.754902
2608.000000	451.027985	-6.407001	0.757401
2609.000000	451.290588	-6.405000	0.757500
2610.000000	451.450775	-6.404000	0.761101
2611.000000	451.539703	-6.403000	0.764400
2612.000000	451.772491	-6.403000	0.765602
2613.000000	451.887085	-6.404000	0.766701
2614.000000	452.074890	-6.406000	0.770401
2615.000000	452.317291	-6.408000	0.774601
2616.000000	452.345276	-6.408000	0.776001
2617.000000	452.587799	-6.406000	0.772800
2618.000000	452.832886	-6.403000	0.770100
2619.000000	452.864502	-6.399000	0.766003
2620.000000	453.065796	-6.394001	0.761002
2621.000000	453.265503	-6.390000	0.753502
2622.000000	453.345398	-6.389000	0.744102
2623.000000	453.623383	-6.388000	0.734100
2624.000000	453.686401	-6.389000	0.730000
2625.000000	453.841003	-6.390000	0.731102
2626.000000	454.122284	-6.392000	0.730202
2627.000000	454.206177	-6.396000	0.728203
2628.000000	454.341278	-6.399000	0.726501
2629.000000	454.580902	-6.405000	0.729702
2630.000000	454.658600	-6.412000	0.738400
2631.000000	454.888275	-6.422000	0.742203
2632.000000	455.078674	-6.432000	0.741600
2633.000000	455.108795	-6.442000	0.744602
2634.000000	455.386688	-6.452000	0.748501
2635.000000	455.557678	-6.462000	0.754700
2636.000000	455.634094	-6.472000	0.756302
2637.000000	455.846985	-6.482000	0.755501
2638.000000	455.974396	-6.490000	0.755802
2639.000000	456.160400	-6.498000	0.753002
2640.000000	456.402679	-6.506001	0.754402
2641.000000	456.425995	-6.515000	0.755501
2642.000000	456.644073	-6.523000	0.755699
2643.000000	456.901001	-6.531000	0.756203
2644.000000	456.937592	-6.540000	0.758400
2645.000000	457.146576	-6.549000	0.762901
2646.000000	457.336395	-6.558000	0.766003
2647.000000	457.427094	-6.567000	0.767601
2648.000000	457.698181	-6.575000	0.772602
2649.000000	457.789001	-6.583000	0.780201
2650.000000	457.926392	-6.592000	0.788799
2651.000000	458.202698	-6.600000	0.798000
2652.000000	458.302277	-6.608000	0.804901
2653.000000	458.424194	-6.614000	0.808701
2654.000000	458.674896	-6.619000	0.809502
2655.000000	458.749786	-6.624001	0.806301
2656.000000	458.973389	-6.626000	0.799500
2657.000000	459.166901	-6.627000	0.793301
2658.000000	459.179901	-6.628000	0.790001
2659.000000	459.473389	-6.631001	0.786102
2660.000000	459.650574	-6.633000	0.785202
2661.000000	459.739075	-6.638000	0.783802
2662.000000	459.961273	-6.643000	0.783199
2663.000000	460.077301	-6.650000	0.782501
2664.000000	460.250580	-6.657001	0.781601
2665.000000	460.498779	-6.664001	0.783401
2666.000000	460.526489	-6.671000	0.784801
2667.000000	460.731079	-6.678000	0.784801
2668.000000	460.981384	-6.682000	0.786900
2669.000000	461.032593	-6.686000	0.790703
2670.000000	461.225403	-6.687000	0.792301
2671.000000	461.437378	-6.687000	0.794800
2672.000000	461.531494	-6.686000	0.795902
2673.000000	461.779785	-6.685000	0.796101
2674.000000	461.887787	-6.684000	0.796600
2675.000000	462.001282	-6.683000	0.800201
2676.000000	462.279083	-6.684000	0.800900
2677.000000	462.377594	-6.686000	0.799900
2678.000000	462.509399	-6.687000	0.798000
2679.000000	462.759277	-6.689000	0.798500
2680.000000	462.825684	-6.691000	0.796600
2681.000000	463.056091	-6.693000	0.787800
2682.000000	463.258698	-6.695000	0.776402
2683.000000	463.270081	-6.695000	0.767700
2684.000000	463.539276	-6.696000	0.757999
2685.000000	463.732880	-6.697001	0.748699
2686.000000	463.806885	-6.698000	0.744202
2687.000000	464.031891	-6.700000	0.749500
2688.000000	464.163879	-6.702000	0.756302
2689.000000	464.307373	-6.706000	0.764900
2690.000000	464.555878	-6.709000	0.774002
2691.000000	464.591400	-6.714000	0.780602
2692.000000	464.774200	-6.719000	0.789200
2693.000000	465.049377	-6.724000	0.792801
2694.000000	465.110077	-6.730000	0.798100
2695.000000	465.300781	-6.736001	0.801102
2696.000000	465.515900	-6.742000	0.801701
2697.000000	465.580902	-6.747000	0.805500
2698.000000	465.843201	-6.751000	0.810600
2699.000000	465.961884	-6.756001	0.813702
2700.000000	466.068298	-6.760000	0.814701
2701.000000	466.331177	-6.764000	0.814800
2702.000000	466.449890	-6.769001	0.816402
2703.000000	466.577484	-6.775000	0.817802
2704.000000	466.804077	-6.783000	0.818199
2705.000000	466.891785	-6.791000	0.820301
2706.000000	467.109802	-6.801000	0.819202
2707.000000	467.319885	-6.810000	0.819000
2708.000000	467.351898	-6.817000	0.820000
2709.000000	467.611084	-6.826000	0.820900
2710.000000	467.798676	-6.833000	0.819599
2711.000000	467.861877	-6.839000	0.813999
2712.000000	468.082886	-6.845000	0.805500
2713.000000	468.241699	-6.850000	0.797302
2714.000000	468.367798	-6.856000	0.786800
2715.000000	468.616486	-6.862000	0.777599
2716.000000	468.659576	-6.868001	0.770901
2717.000000	468.851379	-6.875000	0.767300
2718.000000	469.114197	-6.882000	0.763401
2719.000000	469.171082	-6.890000	0.761002
2720.000000	469.351379	-6.899000	0.761803
2721.000000	469.582703	-6.909000	0.762501
2722.000000	469.648590	-6.919000	0.761402
2723.000000	469.903992	-6.928000	0.753902
2724.000000	470.036102	-6.937000	0.742901
2725.000000	470.129486	-6.944000	0.738102
2726.000000	470.392090	-6.951000	0.734600
2727.000000	470.528900	-6.956000	0.729801
2728.000000	470.636902	-6.959000	0.727501
2729.000000	470.874176	-6.962000	0.730499
2730.000000	470.978699	-6.963000	0.741302
2731.000000	471.174988	-6.965000	0.753700
2732.000000	471.407379	-6.968000	0.762501
2733.000000	471.411591	-6.971000	0.774403
2734.000000	471.670502	-6.976000	0.785000
2735.000000	471.898987	-6.982000	0.796902
2736.000000	471.933197	-6.990000	0.806999
2737.000000	472.153198	-6.998000	0.815800
2738.000000	472.313202	-7.005000	0.821701
2739.000000	472.463593	-7.010000	0.824001
2740.000000	472.716583	-7.014000	0.824303
2741.000000	472.761078	-7.016000	0.822701
2742.000000	472.954987	-7.018000	0.820702
2743.000000	473.222992	-7.018000	0.819202
2744.000000	473.295380	-7.017000	0.819202
2745.000000	473.457703	-7.015000	0.821301
2746.000000	473.675385	-7.012001	0.818199
2747.000000	473.745880	-7.007000	0.813900
2748.000000	473.983490	-7.003000	0.805000
2749.000000	474.144287	-7.000000	0.794300
2750.000000	474.203003	-6.998000	0.784801
2751.000000	474.476990	-6.998000	0.780399
2752.000000	474.625275	-7.001000	0.782101
2753.000000	474.724701	-7.005000	0.786102
2754.000000	474.975494	-7.011000	0.793201
2755.000000	475.076080	-7.016000	0.801601
2756.000000	475.249481	-7.022000	0.809299
2757.000000	475.493500	-7.026000	0.812401
2758.000000	475.522675	-7.030000	0.813103
2759.000000	475.749298	-7.033000	0.811100
2760.000000	475.977081	-7.033000	0.807503
2761.000000	476.020477	-7.033000	0.804600
2762.000000	476.215179	-7.032001	0.798100
2763.000000	476.419098	-7.029000	0.789902
2764.000000	476.527893	-7.027000	0.779602
2765.000000	476.785400	-7.025000	0.767101
2766.000000	476.845276	-7.025000	0.755100
2767.000000	477.003387	-7.025000	0.743301
2768.000000	477.278900	-7.027000	0.735901
2769.000000	477.349701	-7.032001	0.731003
2770.000000	477.496796	-7.039001	0.729500
2771.000000	477.750977	-7.048000	0.727200
2772.000000	477.805695	-7.058001	0.727402
2773.000000	478.044495	-7.069000	0.733101
2774.000000	478.216888	-7.080000	0.735500
2775.000000	478.265900	-7.090000	0.736301
2776.000000	478.544098	-7.099000	0.734600
2777.000000	478.719696	-7.106000	0.736099
2778.000000	478.805298	-7.110000	0.744499
2779.000000	479.036377	-7.114000	0.752399
2780.000000	479.157196	-7.116000	0.758400
2781.000000	479.333588	-7.118001	0.764000
2782.000000	479.558594	-7.120000	0.775902
2783.000000	479.589996	-7.122000	0.785099
2784.000000	479.804596	-7.124001	0.790100
2785.000000	480.049683	-7.125000	0.788902
2786.000000	480.100403	-7.125000	0.788700
2787.000000	480.302795	-7.122000	0.793701
2788.000000	480.523499	-7.120000	0.797901
2789.000000	480.594879	-7.118001	0.798401
2790.000000	480.840790	-7.116000	0.800800
2791.000000	480.941284	-7.116000	0.802402
2792.000000	481.076080	-7.116000	0.804199
2793.000000	481.340881	-7.118001	0.803101
2794.000000	481.437286	-7.120000	0.796402
2795.000000	481.553284	-7.121000	0.789001
2796.000000	481.819397	-7.120000	0.781601
2797.000000	481.881073	-7.119000	0.777500
2798.000000	482.106598	-7.118001	0.776302
2799.000000	482.305695	-7.117000	0.777599
2800.000000	482.341980	-7.117000	0.781002
2801.000000	482.607178	-7.117000	0.787502
2802.000000	482.794983	-7.118001	0.796700
2803.000000	482.853088	-7.119000	0.805401
2804.000000	483.073181	-7.121000	0.808601
2805.000000	483.221893	-7.122000	0.807899
2806.000000	483.356598	-7.122000	0.803501
2807.000000	483.596893	-7.124001	0.798203
2808.000000	483.642395	-7.126000	0.792999
2809.000000	483.834198	-7.131001	0.788700
2810.000000	484.110199	-7.136000	0.786900
2811.000000	484.135590	-7.143000	0.787201
2812.000000	484.325287	-7.151000	0.790100
2813.000000	484.549896	-7.161000	0.796700
2814.000000	484.614777	-7.171000	0.804600
2815.000000	484.854889	-7.181000	0.812099
2816.000000	484.964478	-7.191000	0.818802
2817.000000	485.099396	-7.201000	0.825199
2818.000000	485.348694	-7.211000	0.830902
2819.000000	485.450287	-7.220000	0.833302
2820.000000	485.582184	-7.227000	0.836399
2821.000000	485.835999	-7.234000	0.838699
2822.000000	485.911987	-7.240000	0.838402
2823.000000	486.128296	-7.244000	0.836300
2824.000000	486.320496	-7.248000	0.830200
2825.000000	486.356201	-7.250000	0.823902
2826.000000	486.601990	-7.253000	0.815201
2827.000000	486.823181	-7.255000	0.807400
2828.000000	486.840393	-7.257000	0.796303
2829.000000	487.080688	-7.259000	0.789600
2830.000000	487.240601	-7.261000	0.789402
2831.000000	487.364197	-7.264000	0.787003
2832.000000	487.603180	-7.267000	0.783100
2833.000000	487.653595	-7.269001	0.775902
2834.000000	487.859192	-7.271000	0.766701
2835.000000	488.111389	-7.272000	0.755699
2836.000000	488.152893	-7.273000	0.743900
2837.000000	488.346802	-7.274000	0.736099
2838.000000	488.575684	-7.274000	0.735600
2839.000000	488.647400	-7.273000	0.741699
2840.000000	488.878082	-7.272000	0.751499
2841.000000	489.024200	-7.272000	0.765800
2842.000000	489.111694	-7.272000	0.778999
2843.000000	489.382690	-7.272000	0.791599
2844.000000	489.508087	-7.271000	0.804199
2845.000000	489.632294	-7.271000	0.814503
2846.000000	489.882996	-7.270000	0.819801
2847.000000	489.968781	-7.268000	0.822800
2848.000000	490.160583	-7.267000	0.825703
2849.000000	490.364990	-7.265000	0.827702
2850.000000	490.396301	-7.263000	0.828400
2851.000000	490.642975	-7.262001	0.825802
2852.000000	490.865875	-7.262001	0.826302
2853.000000	490.875580	-7.262001	0.824001
2854.000000	491.131073	-7.263000	0.822300
2855.000000	491.302979	-7.262001	0.818901
2856.000000	491.438202	-7.261000	0.814102
2857.000000	491.675781	-7.258000	0.808300
2858.000000	491.756073	-7.253000	0.803101
2859.000000	491.927795	-7.248000	0.799103
2860.000000	492.184998	-7.240000	0.794201
2861.000000	492.229401	-7.232000	0.790199
2862.000000	492.381073	-7.225000	0.785000
2863.000000	492.653687	-7.218000	0.779400
2864.000000	492.688995	-7.213000	0.772301
2865.000000	492.912781	-7.208000	0.765102
2866.000000	493.096802	-7.206000	0.763401
2867.000000	493.149384	-7.207000	0.764400
2868.000000	493.425079	-7.209000	0.764603
2869.000000	493.581696	-7.214000	0.765102
2870.000000	493.651276	-7.220000	0.762001
2871.000000	493.909393	-7.228000	0.754002
2872.000000	494.006989	-7.238000	0.744499
2873.000000	494.186279	-7.248000	0.735302
2874.000000	494.383789	-7.260000	0.726002
2875.000000	494.449677	-7.270000	0.718502
2876.000000	494.675781	-7.280000	0.716400
2877.000000	494.901672	-7.289001	0.721401
2878.000000	494.935394	-7.296000	0.725101
2879.000000	495.157501	-7.301000	0.726402
2880.000000	495.375580	-7.303000	0.732201
2881.000000	495.463379	-7.304000	0.735901
2882.000000	495.684601	-7.304000	0.740101
2883.000000	495.798492	-7.303000	0.741600
2884.000000	495.936584	-7.302001	0.745300
2885.000000	496.217590	-7.301000	0.750603
2886.000000	496.267273	-7.302001	0.753403
2887.000000	496.412079	-7.302001	0.753502
2888.000000	496.694580	-7.303000	0.753002
2889.000000	496.747986	-7.306000	0.752602
2890.000000	496.959778	-7.311000	0.753902
2891.000000	497.151978	-7.317000	0.754501
2892.000000	497.205078	-7.322001	0.754299
2893.000000	497.480988	-7.329000	0.752102
2894.000000	497.650391	-7.335001	0.752701
2895.000000	497.711884	-7.340000	0.753799
2896.000000	497.956787	-7.345000	0.751202
2897.000000	498.085297	-7.349000	0.749302
2898.000000	498.228699	-7.353000	0.745102
2899.000000	498.439575	-7.355000	0.745701
2900.000000	498.522797	-7.356000	0.748699
2901.000000	498.708374	-7.358000	0.749401
2902.000000	498.986786	-7.359000	0.749001
2903.000000	499.005981	-7.360000	0.748302
2904.000000	499.225586	-7.358000	0.749302
2905.000000	499.472595	-7.355000	0.747002
2906.000000	499.525299	-7.352000	0.742901
2907.000000	499.748993	-7.349000	0.740700
2908.000000	499.872894	-7.347000	0.739300
2909.000000	499.993896	-7.345000	0.736702
2910.000000	500.274200	-7.344000	0.735100
2911.000000	500.340179	-7.346000	0.737301
2912.000000	500.484589	-7.348001	0.741802
2913.000000	500.741882	-7.351000	0.744900
2914.000000	500.834290	-7.353000	0.749802
2915.000000	501.021698	-7.355000	0.758900
2916.000000	501.224792	-7.356000	0.766899
2917.000000	501.292480	-7.357000	0.770401
2918.000000	501.526001	-7.357000	0.769302
2919.000000	501.737396	-7.357000	0.765900
2920.000000	501.760681	-7.357000	0.760700
2921.000000	502.011993	-7.357000	0.752701
2922.000000	502.184601	-7.356000	0.742100
2923.000000	502.288391	-7.354001	0.729603
2924.000000	502.519501	-7.353000	0.720600
2925.000000	502.601685	-7.351000	0.712902
2926.000000	502.791595	-7.349000	0.709702
2927.000000	503.066284	-7.347000	0.709301
2928.000000	503.077301	-7.347000	0.713600
2929.000000	503.291473	-7.349000	0.724400
2930.000000	503.523682	-7.352000	0.738003
2931.000000	503.594299	-7.355000	0.753403
2932.000000	503.802490	-7.358000	0.765202
2933.000000	503.974091	-7.361001	0.774502
2934.000000	504.071594	-7.363000	0.781200
2935.000000	504.346680	-7.363000	0.785702
2936.000000	504.458893	-7.362000	0.784901
2937.000000	504.559479	-7.358000	0.778500
2938.000000	504.849274	-7.353000	0.765202
2939.000000	504.951782	-7.347000	0.750301
2940.000000	505.104492	-7.340000	0.738899
2941.000000	505.325684	-7.335001	0.731003
2942.000000	505.388397	-7.330000	0.725601
2943.000000	505.612976	-7.329000	0.723301
2944.000000	505.832672	-7.330000	0.728302
2945.000000	505.833496	-7.333000	0.738201
2946.000000	506.104492	-7.338000	0.744900
2947.000000	506.291992	-7.344000	0.742302
2948.000000	506.390778	-7.350000	0.736500
2949.000000	506.610474	-7.356000	0.729702
2950.000000	506.728577	-7.363000	0.727600
2951.000000	506.902100	-7.371000	0.725601
2952.000000	507.163879	-7.379000	0.726501
2953.000000	507.191589	-7.390000	0.733002
2954.000000	507.367279	-7.400001	0.743801
2955.000000	507.638489	-7.409000	0.756100
2956.000000	507.692383	-7.419000	0.766201
2957.000000	507.881378	-7.426000	0.771202
2958.000000	508.081390	-7.431000	0.775002
2959.000000	508.157593	-7.434000	0.776501
2960.000000	508.415588	-7.436000	0.778999
2961.000000	508.580200	-7.437000	0.782101
2962.000000	508.642883	-7.435000	0.780201
2963.000000	508.933502	-7.433001	0.778301
2964.000000	509.064972	-7.429000	0.780102
2965.000000	509.174286	-7.426000	0.777702
2966.000000	509.398590	-7.424000	0.773899
2967.000000	509.464600	-7.424000	0.769100
2968.000000	509.677277	-7.426000	0.767200
2969.000000	509.899689	-7.430000	0.765301
2970.000000	509.920990	-7.437000	0.760201
2971.000000	510.151276	-7.445000	0.755402
2972.000000	510.379883	-7.451000	0.752701
2973.000000	510.452576	-7.459001	0.749802
2974.000000	510.658295	-7.464000	0.750801
2975.000000	510.817780	-7.469000	0.753502
2976.000000	510.957275	-7.472000	0.758499
2977.000000	511.202698	-7.474000	0.764000
2978.000000	511.258575	-7.475000	0.763702
2979.000000	511.409973	-7.474000	0.760101
2980.000000	511.692780	-7.472000	0.755100
2981.000000	511.757385	-7.470000	0.748501
2982.000000	511.923798	-7.466001	0.741802
2983.000000	512.173401	-7.464000	0.735100
2984.000000	512.232666	-7.461000	0.734303
2985.000000	512.509399	-7.460001	0.740700
2986.000000	512.641174	-7.460001	0.748199
2987.000000	512.705811	-7.461000	0.754299
2988.000000	512.973267	-7.465000	0.757500
2989.000000	513.125916	-7.472000	0.763302
2990.000000	513.227173	-7.481000	0.766800
2991.000000	513.455017	-7.492001	0.766300
2992.000000	513.578003	-7.502000	0.758602
2993.000000	513.744690	-7.513000	0.747402
2994.000000	513.993774	-7.523000	0.739902
2995.000000	514.027710	-7.532001	0.737499
2996.000000	514.243164	-7.538001	0.734600
2997.000000	514.488770	-7.543000	0.731300
2998.000000	514.524414	-7.548000	0.733402
2999.000000	514.715576	-7.553000	0.742001
3000.000000	514.899475	-7.558001	0.752602
3001.000000	514.996399	-7.564000	0.762302
3002.000000	515.256104	-7.570000	0.766502
3003.000000	515.339172	-7.578001	0.771099
3004.000000	515.481812	-7.587000	0.774300
3005.000000	515.775757	-7.595000	0.773602
3006.000000	515.866760	-7.603000	0.774300
3007.000000	516.010559	-7.609000	0.771702
3008.000000	516.272705	-7.613000	0.767700
3009.000000	516.336609	-7.613000	0.763702
3010.000000	516.560364	-7.611001	0.761700
3011.000000	516.747986	-7.608000	0.762699
3012.000000	516.790466	-7.602000	0.762001
3013.000000	517.057068	-7.597001	0.758400
3014.000000	517.249207	-7.589000	0.758400
3015.000000	517.304810	-7.583000	0.764000
3016.000000	517.545715	-7.577000	0.770100
3017.000000	517.690491	-7.569000	0.776501
3018.000000	517.842590	-7.562000	0.784100
3019.000000	518.090881	-7.554000	0.793102
3020.000000	518.146606	-7.545001	0.802200
3021.000000	518.339966	-7.535000	0.805702
3022.000000	518.595703	-7.522000	0.808201
3023.000000	518.636292	-7.510000	0.810600
3024.000000	518.828796	-7.498000	0.812599
3025.000000	519.049683	-7.487000	0.811901
3026.000000	519.118713	-7.476000	0.808800
3027.000000	519.369385	-7.467000	0.807503
3028.000000	519.486267	-7.462000	0.811501
3029.000000	519.615112	-7.459001	0.812202
3030.000000	519.870605	-7.457000	0.810402
3031.000000	520.004883	-7.457000	0.810402
3032.000000	520.109070	-7.458000	0.813000
3033.000000	520.378479	-7.459001	0.815800
3034.000000	520.458862	-7.459001	0.814301
3035.000000	520.642273	-7.457000	0.812599
3036.000000	520.861084	-7.454000	0.813202
3037.000000	520.880188	-7.449000	0.815002
3038.000000	521.133179	-7.442000	0.818001
3039.000000	521.363892	-7.434000	0.821400
3040.000000	521.380371	-7.426000	0.823402
3041.000000	521.620483	-7.418000	0.826302
3042.000000	521.791016	-7.410000	0.828300
3043.000000	521.932495	-7.404000	0.828899
3044.000000	522.151367	-7.399000	0.826900
3045.000000	522.220093	-7.395000	0.821800
3046.000000	522.410217	-7.393000	0.819000
3047.000000	522.664612	-7.391000	0.816002
3048.000000	522.717102	-7.392000	0.810802
3049.000000	522.890259	-7.394001	0.807800
3050.000000	523.120300	-7.397000	0.803001
3051.000000	523.179016	-7.402000	0.799103
3052.000000	523.427673	-7.409000	0.795601
3053.000000	523.578979	-7.418000	0.792301
3054.000000	523.670471	-7.427001	0.792603
3055.000000	523.937683	-7.437000	0.793503
3056.000000	524.088806	-7.446001	0.798302
3057.000000	524.166199	-7.452000	0.807102
3058.000000	524.429260	-7.456000	0.815399
3059.000000	524.517883	-7.459001	0.823200
3060.000000	524.697571	-7.458000	0.828201
3061.000000	524.909485	-7.457000	0.830799
3062.000000	524.950073	-7.454000	0.829201
3063.000000	525.179199	-7.453001	0.822701
3064.000000	525.422913	-7.453001	0.815399
3065.000000	525.437561	-7.455000	0.811600
3066.000000	525.671265	-7.458000	0.809700
3067.000000	525.860291	-7.465000	0.810402
3068.000000	525.976379	-7.473001	0.810802
3069.000000	526.190369	-7.482000	0.812401
3070.000000	526.297913	-7.490000	0.814400
3071.000000	526.447083	-7.498000	0.811703
3072.000000	526.710815	-7.503000	0.806801
3073.000000	526.769958	-7.506001	0.799999
3074.000000	526.925659	-7.506001	0.791100
3075.000000	527.185669	-7.506001	0.786102
3076.000000	527.249390	-7.506001	0.783199
3077.000000	527.452087	-7.506001	0.782200
3078.000000	527.644470	-7.507000	0.780602
3079.000000	527.700256	-7.509000	0.780201
3080.000000	527.963379	-7.513000	0.781002
3081.000000	528.135376	-7.522000	0.785603
3082.000000	528.180481	-7.534000	0.789200
3083.000000	528.447083	-7.548000	0.789501
3084.000000	528.576111	-7.562000	0.792202
3085.000000	528.731567	-7.577000	0.790703
3086.000000	528.936096	-7.589000	0.787800
3087.000000	529.028259	-7.596000	0.784100
3088.000000	529.230103	-7.598001	0.778202
3089.000000	529.485107	-7.595000	0.773300
3090.000000	529.497070	-7.592000	0.771000
3091.000000	529.698669	-7.588000	0.772301
3092.000000	529.930603	-7.585001	0.777401
3093.000000	529.993408	-7.586000	0.786400
3094.000000	530.201111	-7.587000	0.792103
3095.000000	530.340759	-7.592000	0.798599
3096.000000	530.467163	-7.597001	0.805000
3097.000000	530.747986	-7.603000	0.807201
3098.000000	530.822815	-7.608000	0.807800
3099.000000	530.966980	-7.613000	0.806000
3100.000000	531.247986	-7.619000	0.807301
3101.000000	531.323975	-7.625000	0.805302
3102.000000	531.504883	-7.630001	0.805000
3103.000000	531.709290	-7.637001	0.802601
3104.000000	531.771179	-7.642000	0.798100
3105.000000	532.002563	-7.648000	0.794903
3106.000000	532.200073	-7.653000	0.788700
3107.000000	532.241272	-7.656000	0.779202
3108.000000	532.488281	-7.659000	0.768803
3109.000000	532.668213	-7.660000	0.758801
3110.000000	532.780884	-7.660000	0.753201
3111.000000	533.000000	-7.659000	0.749203
3112.000000	533.118896	-7.656000	0.745300
3113.000000	533.266479	-7.655000	0.744301
3114.000000	533.528259	-7.656000	0.747200
3115.000000	533.545959	-7.656000	0.747002
3116.000000	533.750305	-7.657001	0.746902
3117.000000	534.004089	-7.658000	0.749100
3118.000000	534.046692	-7.661000	0.752201
3119.000000	534.259399	-7.663001	0.756401
3120.000000	534.435059	-7.665000	0.760101
3121.000000	534.551086	-7.668000	0.765701
3122.000000	534.810913	-7.673000	0.771702
3123.000000	534.905457	-7.678000	0.778099
3124.000000	535.028564	-7.683001	0.778900
3125.000000	535.292908	-7.690001	0.778500
3126.000000	535.388672	-7.698000	0.781002
3127.000000	535.539307	-7.705000	0.782501
3128.000000	535.768066	-7.711000	0.786701
3129.000000	535.848511	-7.715000	0.790501
3130.000000	536.066589	-7.721000	0.795300
3131.000000	536.276062	-7.726000	0.799301
3132.000000	536.290894	-7.730000	0.794800
3133.000000	536.539001	-7.734000	0.788300
3134.000000	536.752014	-7.737000	0.783699
3135.000000	536.815613	-7.740000	0.777100
3136.000000	537.046692	-7.742001	0.771702
3137.000000	537.180115	-7.742001	0.769802
3138.000000	537.341309	-7.740000	0.773701
3139.000000	537.591797	-7.738000	0.782101
3140.000000	537.607788	-7.737000	0.788403
3141.000000	537.795959	-7.736001	0.793400
3142.000000	538.055908	-7.737000	0.795700
3143.000000	538.130371	-7.740000	0.795403
3144.000000	538.300903	-7.746000	0.795403
3145.000000	538.518494	-7.754000	0.794800
3146.000000	538.607178	-7.761000	0.797501
3147.000000	538.867188	-7.767000	0.797600
3148.000000	539.001770	-7.772000	0.797901
3149.000000	539.087891	-7.773000	0.799301
3150.000000	539.351563	-7.772000	0.799702
3151.000000	539.488098	-7.768001	0.798000
3152.000000	539.595764	-7.761000	0.797802
3153.000000	539.827759	-7.753000	0.796600
3154.000000	539.913696	-7.745000	0.797100
3155.000000	540.115295	-7.737000	0.795700
3156.000000	540.353699	-7.728000	0.795300
3157.000000	540.351379	-7.719000	0.792103
3158.000000	540.603516	-7.712000	0.782200
3159.000000	540.825012	-7.706000	0.771202
3160.000000	540.887390	-7.702000	0.762501
3161.000000	541.098267	-7.701000	0.752899
3162.000000	541.265869	-7.700000	0.747402
3163.000000	541.393982	-7.703001	0.747902
3164.000000	541.629883	-7.707000	0.753902
3165.000000	541.705078	-7.713000	0.763901
3166.000000	541.873169	-7.718000	0.774403
3167.000000	542.131470	-7.723001	0.787903
3168.000000	542.212280	-7.729001	0.799400
3169.000000	542.356506	-7.734000	0.808701
3170.000000	542.608093	-7.739000	0.813999
3171.000000	542.672607	-7.743001	0.821201
3172.000000	542.913269	-7.746000	0.824802
3173.000000	543.075073	-7.748000	0.825802
3174.000000	543.122498	-7.750000	0.825500
3175.000000	543.397461	-7.751000	0.823402
3176.000000	543.555908	-7.752000	0.825401
3177.000000	543.633057	-7.753000	0.824001
3178.000000	543.877014	-7.755001	0.819599
3179.000000	543.996094	-7.759000	0.815800
3180.000000	544.166504	-7.763000	0.812599
3181.000000	544.389404	-7.766000	0.810200
3182.000000	544.442017	-7.769001	0.805302
3183.000000	544.653259	-7.774000	0.800400
3184.000000	544.910095	-7.777000	0.796402
3185.000000	544.950989	-7.778000	0.792202
3186.000000	545.139893	-7.777000	0.788002
3187.000000	545.355103	-7.775001	0.786201
3188.000000	545.427002	-7.774000	0.786301
3189.000000	545.680298	-7.771000	0.785702
3190.000000	545.787170	-7.769001	0.786701
3191.000000	545.925659	-7.767000	0.790501
3192.000000	546.199890	-7.767000	0.795403
3193.000000	546.280762	-7.767000	0.794903
3194.000000	546.416199	-7.768001	0.789902
3195.000000	546.658569	-7.770000	0.782402
3196.000000	546.726868	-7.772000	0.778400
3197.000000	546.947876	-7.776000	0.774601
3198.000000	547.145874	-7.783000	0.772800
3199.000000	547.183960	-7.791000	0.774700
3200.000000	547.437195	-7.801001	0.781002
3201.000000	547.652588	-7.812000	0.789600
3202.000000	547.687195	-7.824000	0.799103
3203.000000	547.930908	-7.838000	0.804703
3204.000000	548.082458	-7.852000	0.809502
3205.000000	548.240173	-7.866000	0.812302
3206.000000	548.454590	-7.879000	0.806301
3207.000000	548.527161	-7.891000	0.799202
3208.000000	548.709290	-7.903000	0.793503
3209.000000	548.966675	-7.913001	0.791401
3210.000000	549.002075	-7.922000	0.791702
3211.000000	549.180786	-7.929000	0.789803
3212.000000	549.431213	-7.935000	0.791801
3213.000000	549.494263	-7.939001	0.795300
3214.000000	549.747314	-7.941000	0.794102
3215.000000	549.868774	-7.940001	0.788502
3216.000000	549.977600	-7.938000	0.780003
3217.000000	550.244080	-7.936000	0.770901
3218.000000	550.353882	-7.936000	0.761101
3219.000000	550.445007	-7.938000	0.753002
3220.000000	550.709290	-7.944000	0.746601
3221.000000	550.798584	-7.953001	0.743401
3222.000000	550.984009	-7.964000	0.742302
3223.000000	551.174866	-7.978000	0.743301
3224.000000	551.246094	-7.991000	0.744801
3225.000000	551.479797	-8.003000	0.748901
3226.000000	551.709473	-8.013000	0.757500
3227.000000	551.725098	-8.020000	0.766502
3228.000000	551.971008	-8.026000	0.773602
3229.000000	552.166077	-8.028001	0.779499
3230.000000	552.271179	-8.029000	0.785000
3231.000000	552.503174	-8.027000	0.792400
3232.000000	552.575806	-8.024000	0.798801
3233.000000	552.764404	-8.019000	0.802799
3234.000000	553.026978	-8.013000	0.805901
