Time(sec)	Temp(C)	DSC(mW)
264.199951	73.107697	-0.315770
264.300049	73.125298	-0.315754
264.400146	73.142502	-0.315685
264.500000	73.158897	-0.315631
264.600098	73.174896	-0.315604
264.699951	73.191399	-0.315545
264.800049	73.208694	-0.315428
264.900146	73.225098	-0.315364
265.000000	73.241997	-0.315273
265.100098	73.259399	-0.315198
265.199951	73.276199	-0.315176
265.300049	73.293900	-0.315155
265.400146	73.311096	-0.315139
265.500000	73.328094	-0.315096
265.600098	73.344696	-0.315075
265.699951	73.361397	-0.315010
265.800049	73.378700	-0.314936
265.900146	73.395996	-0.314882
266.000000	73.412102	-0.314882
266.100098	73.427895	-0.314850
266.199951	73.444801	-0.314818
266.300049	73.461296	-0.314764
266.400146	73.478195	-0.314668
266.500000	73.495697	-0.314657
266.600098	73.512199	-0.314572
266.699951	73.528099	-0.314540
266.800049	73.545296	-0.314508
266.900146	73.563301	-0.314443
267.000000	73.580498	-0.314379
267.100098	73.597198	-0.314315
267.199951	73.613998	-0.314261
267.300049	73.629997	-0.314229
267.400146	73.646797	-0.314176
267.500000	73.664299	-0.314154
267.600098	73.681702	-0.314122
267.699951	73.698799	-0.314090
267.800049	73.715500	-0.314074
267.900146	73.732399	-0.314085
268.000000	73.748299	-0.314042
268.100098	73.765297	-0.313956
268.199951	73.783195	-0.313924
268.300049	73.800797	-0.313871
268.400146	73.817001	-0.313876
268.500000	73.833298	-0.313833
268.600098	73.850296	-0.313812
268.699951	73.867500	-0.313759
268.800049	73.884995	-0.313726
268.900146	73.903397	-0.313705
269.000000	73.919800	-0.313732
269.100098	73.935699	-0.313759
269.199951	73.951897	-0.313785
269.300049	73.968895	-0.313764
269.400146	73.985199	-0.313753
269.500000	74.001595	-0.313748
269.600098	74.019402	-0.313689
269.699951	74.036995	-0.313646
269.800049	74.053596	-0.313619
269.900146	74.070702	-0.313598
270.000000	74.088097	-0.313614
270.100098	74.103798	-0.313555
270.199951	74.120300	-0.313518
270.300049	74.138199	-0.313507
270.400146	74.155197	-0.313486
270.500000	74.170502	-0.313432
270.600098	74.186897	-0.313411
270.699951	74.203499	-0.313384
270.800049	74.220398	-0.313373
270.900146	74.239098	-0.313298
271.000000	74.256302	-0.313245
271.100098	74.272499	-0.313181
271.199951	74.288895	-0.313111
271.300049	74.306297	-0.313090
271.400146	74.324501	-0.313095
271.500000	74.341400	-0.313074
271.600098	74.357101	-0.313079
271.699951	74.373299	-0.313036
271.800049	74.390396	-0.313074
271.900146	74.407799	-0.313084
272.000000	74.424194	-0.313079
272.100098	74.440399	-0.313047
272.199951	74.457901	-0.313026
272.300049	74.474899	-0.312993
272.400146	74.491402	-0.312999
272.500000	74.508301	-0.313020
272.600098	74.524696	-0.313047
272.699951	74.542702	-0.313063
272.800049	74.560699	-0.313020
272.900146	74.578094	-0.312977
273.000000	74.594101	-0.312967
273.100098	74.611099	-0.312972
273.199951	74.628296	-0.312951
273.300049	74.645798	-0.312956
273.400146	74.663498	-0.312935
273.500000	74.679001	-0.312951
273.600098	74.694801	-0.312929
273.699951	74.712097	-0.312876
273.800049	74.728996	-0.312854
273.900146	74.745895	-0.312790
274.000000	74.762794	-0.312790
274.100098	74.778999	-0.312796
274.199951	74.795998	-0.312774
274.300049	74.813896	-0.312753
274.400146	74.829796	-0.312758
274.500000	74.844498	-0.312737
274.600098	74.861198	-0.312742
274.699951	74.879898	-0.312731
274.800049	74.897995	-0.312737
274.900146	74.913696	-0.312678
275.000000	74.929199	-0.312662
275.100098	74.946198	-0.312662
275.199951	74.964096	-0.312640
275.300049	74.982101	-0.312614
275.400146	74.998596	-0.312603
275.500000	75.015396	-0.312582
275.600098	75.033401	-0.312517
275.699951	75.048698	-0.312576
275.800049	75.064400	-0.312592
275.900146	75.081596	-0.312624
276.000000	75.099197	-0.312640
276.100098	75.116295	-0.312699
276.199951	75.133400	-0.312694
276.300049	75.150497	-0.312694
276.400146	75.167900	-0.312672
276.500000	75.185501	-0.312646
276.600098	75.201996	-0.312614
276.699951	75.218498	-0.312614
276.800049	75.235001	-0.312560
276.900146	75.251495	-0.312549
277.000000	75.268799	-0.312512
277.100098	75.285797	-0.312501
277.199951	75.302895	-0.312517
277.300049	75.320000	-0.312496
277.400146	75.336700	-0.312442
277.500000	75.353401	-0.312421
277.600098	75.369995	-0.312389
277.699951	75.387299	-0.312314
277.800049	75.404594	-0.312303
277.900146	75.421898	-0.312271
278.000000	75.438400	-0.312154
278.100098	75.454597	-0.312132
278.199951	75.471001	-0.312100
278.300049	75.487900	-0.312025
278.400146	75.504097	-0.311982
278.500000	75.520699	-0.311961
278.600098	75.538498	-0.311929
278.699951	75.556198	-0.311918
278.800049	75.573196	-0.311961
278.900146	75.588699	-0.311972
279.000000	75.605400	-0.311950
279.100098	75.622498	-0.311918
279.199951	75.638802	-0.311891
279.300049	75.658096	-0.311891
279.400146	75.675697	-0.311865
279.500000	75.690201	-0.311854
279.600098	75.706596	-0.311811
279.699951	75.724098	-0.311758
279.800049	75.741997	-0.311747
279.900146	75.758698	-0.311742
280.000000	75.775200	-0.311661
280.100098	75.791695	-0.311651
280.199951	75.808495	-0.311656
280.300049	75.826195	-0.311661
280.400146	75.841995	-0.311603
280.500000	75.858200	-0.311586
280.600098	75.876701	-0.311576
280.699951	75.892799	-0.311512
280.800049	75.908501	-0.311490
280.900146	75.926796	-0.311458
281.000000	75.943802	-0.311415
281.100098	75.960098	-0.311372
281.199951	75.977295	-0.311431
281.300049	75.995094	-0.311469
281.400146	76.012794	-0.311426
281.500000	76.029495	-0.311372
281.600098	76.046196	-0.311356
281.699951	76.062096	-0.311303
281.800049	76.077995	-0.311260
281.900146	76.094894	-0.311228
282.000000	76.112000	-0.311239
282.100098	76.128700	-0.311233
282.199951	76.145699	-0.311191
282.300049	76.163399	-0.311191
282.400146	76.180199	-0.311148
282.500000	76.196800	-0.311084
282.600098	76.213600	-0.311051
282.699951	76.230202	-0.311089
282.800049	76.246101	-0.311078
282.900146	76.262794	-0.311084
283.000000	76.279800	-0.311164
283.100098	76.297401	-0.311201
283.199951	76.313599	-0.311180
283.300049	76.329895	-0.311196
283.400146	76.348099	-0.311175
283.500000	76.366096	-0.311089
283.600098	76.383896	-0.311078
283.699951	76.400200	-0.311094
283.800049	76.416000	-0.311014
283.900146	76.431801	-0.311019
284.000000	76.448502	-0.311019
284.100098	76.467300	-0.311014
284.199951	76.484901	-0.310982
284.300049	76.500900	-0.310939
284.400146	76.517799	-0.310886
284.500000	76.534798	-0.310864
284.600098	76.552597	-0.310848
284.699951	76.569298	-0.310848
284.800049	76.585602	-0.310854
284.900146	76.601799	-0.310832
285.000000	76.618301	-0.310880
285.100098	76.635399	-0.310880
285.199951	76.652802	-0.310827
285.300049	76.670601	-0.310816
285.400146	76.686897	-0.310864
285.500000	76.702797	-0.310891
285.600098	76.720497	-0.310918
285.699951	76.738197	-0.310939
285.800049	76.754501	-0.310944
285.900146	76.770699	-0.310923
286.000000	76.787498	-0.310939
286.100098	76.804497	-0.310918
286.199951	76.821899	-0.310854
286.300049	76.839096	-0.310821
286.400146	76.855698	-0.310880
286.500000	76.872498	-0.310907
286.600098	76.890495	-0.310907
286.699951	76.907799	-0.310912
286.800049	76.923302	-0.310923
286.900146	76.939095	-0.310950
287.000000	76.957001	-0.310966
287.100098	76.974701	-0.310955
287.199951	76.990997	-0.310891
287.300049	77.008202	-0.310880
287.400146	77.025101	-0.310939
287.500000	77.042000	-0.311003
287.600098	77.058296	-0.311035
287.699951	77.074799	-0.311062
287.800049	77.093201	-0.311051
287.900146	77.110802	-0.311035
288.000000	77.125801	-0.311025
288.100098	77.141800	-0.311003
288.199951	77.159599	-0.310998
288.300049	77.177299	-0.311019
288.400146	77.195396	-0.311025
288.500000	77.212395	-0.311084
288.600098	77.228401	-0.311100
288.699951	77.244995	-0.311100
288.800049	77.261795	-0.311094
288.900146	77.279297	-0.311051
289.000000	77.296600	-0.310993
289.100098	77.312798	-0.311041
289.199951	77.329597	-0.311025
289.300049	77.347298	-0.311025
289.400146	77.363701	-0.311073
289.500000	77.379997	-0.311121
289.600098	77.396698	-0.311158
289.699951	77.413498	-0.311148
289.800049	77.429794	-0.311142
289.900146	77.445801	-0.311175
290.000000	77.463501	-0.311169
290.100098	77.480797	-0.311191
290.199951	77.497498	-0.311217
290.300049	77.514198	-0.311233
290.400146	77.530495	-0.311169
290.500000	77.547195	-0.311137
290.600098	77.564697	-0.311105
290.699951	77.581398	-0.311084
290.800049	77.597496	-0.311110
290.900146	77.614494	-0.311126
291.000000	77.631401	-0.311126
291.100098	77.648300	-0.311116
291.199951	77.665695	-0.311142
291.300049	77.683395	-0.311137
291.400146	77.699799	-0.311078
291.500000	77.715897	-0.311073
291.600098	77.734100	-0.311121
291.699951	77.753098	-0.311110
291.800049	77.769798	-0.311116
291.900146	77.784195	-0.311105
292.000000	77.800598	-0.311094
292.100098	77.818199	-0.311110
292.199951	77.835396	-0.311158
292.300049	77.852097	-0.311137
292.400146	77.868195	-0.311094
292.500000	77.884796	-0.311019
292.600098	77.901901	-0.310966
292.699951	77.918999	-0.310944
292.800049	77.936897	-0.311003
292.900146	77.954597	-0.310998
293.000000	77.970695	-0.310955
293.100098	77.986900	-0.310934
293.199951	78.004700	-0.311003
293.300049	78.020996	-0.311030
293.400146	78.036499	-0.311041
293.500000	78.054497	-0.310998
293.600098	78.072495	-0.311003
293.699951	78.090698	-0.311014
293.800049	78.106400	-0.311062
293.900146	78.120598	-0.311126
294.000000	78.137901	-0.311105
294.100098	78.156097	-0.311094
294.199951	78.173798	-0.311142
294.300049	78.190201	-0.311158
294.400146	78.206100	-0.311137
294.500000	78.222595	-0.311094
294.600098	78.239799	-0.311094
294.699951	78.256401	-0.311142
294.800049	78.273499	-0.311148
294.900146	78.290596	-0.311116
295.000000	78.306595	-0.311121
295.100098	78.323502	-0.311089
295.199951	78.341301	-0.311067
295.300049	78.359299	-0.311035
295.400146	78.375595	-0.311051
295.500000	78.391396	-0.311062
295.600098	78.408897	-0.311089
295.699951	78.426201	-0.311116
295.800049	78.443100	-0.311116
295.900146	78.459198	-0.311084
296.000000	78.475098	-0.311089
296.100098	78.492699	-0.311116
296.199951	78.509697	-0.311073
296.300049	78.525398	-0.311051
296.400146	78.543396	-0.311100
296.500000	78.560898	-0.311089
296.600098	78.577599	-0.311057
296.699951	78.595596	-0.311073
296.800049	78.612495	-0.311051
296.900146	78.628395	-0.311046
297.000000	78.644600	-0.311025
297.100098	78.660698	-0.311003
297.199951	78.676697	-0.310971
297.300049	78.693001	-0.311019
297.400146	78.710999	-0.311003
297.500000	78.729195	-0.310993
297.600098	78.745796	-0.311051
297.699951	78.762901	-0.311057
297.800049	78.778900	-0.311046
297.900146	78.797096	-0.311084
298.000000	78.813797	-0.311062
298.100098	78.828201	-0.311062
298.199951	78.846298	-0.311067
298.300049	78.865295	-0.311035
298.400146	78.880997	-0.311035
298.500000	78.894600	-0.311121
298.600098	78.911896	-0.311100
298.699951	78.929100	-0.311057
298.800049	78.946495	-0.311025
298.900146	78.964096	-0.311014
299.000000	78.979698	-0.311041
299.100098	78.996399	-0.311025
299.199951	79.015396	-0.311003
299.300049	79.032394	-0.311003
299.400146	79.047997	-0.311051
299.500000	79.064301	-0.311067
299.600098	79.081100	-0.311067
299.699951	79.098297	-0.311073
299.800049	79.115097	-0.311110
299.900146	79.132698	-0.311121
300.000000	79.150101	-0.311137
300.100098	79.166100	-0.311153
300.199951	79.182594	-0.311175
300.300049	79.198997	-0.311244
300.400146	79.215500	-0.311239
300.500000	79.233101	-0.311249
300.600098	79.250496	-0.311265
300.699951	79.267494	-0.311282
300.800049	79.284401	-0.311314
300.900146	79.300896	-0.311340
301.000000	79.317398	-0.311308
301.100098	79.334900	-0.311335
301.199951	79.351799	-0.311426
301.300049	79.368996	-0.311474
301.400146	79.386002	-0.311501
301.500000	79.402802	-0.311528
301.600098	79.419701	-0.311538
301.699951	79.437302	-0.311565
301.800049	79.453598	-0.311603
301.900146	79.470901	-0.311640
302.000000	79.487495	-0.311677
302.100098	79.504501	-0.311720
302.199951	79.521896	-0.311816
302.300049	79.538795	-0.311875
302.400146	79.555496	-0.311956
302.500000	79.571495	-0.312030
302.600098	79.587799	-0.312063
302.699951	79.603401	-0.312079
302.800049	79.620201	-0.312073
302.900146	79.637695	-0.312073
303.000000	79.655602	-0.312154
303.100098	79.673096	-0.312239
303.199951	79.689499	-0.312196
303.300049	79.707397	-0.312239
303.400146	79.725098	-0.312303
303.500000	79.741898	-0.312303
303.600098	79.757996	-0.312330
303.699951	79.772797	-0.312368
303.800049	79.789696	-0.312378
303.900146	79.808601	-0.312437
304.000000	79.825195	-0.312475
304.100098	79.840996	-0.312533
304.199951	79.858894	-0.312560
304.300049	79.877296	-0.312598
304.400146	79.893799	-0.312608
304.500000	79.908897	-0.312635
304.600098	79.925301	-0.312672
304.699951	79.941795	-0.312699
304.800049	79.958801	-0.312699
304.900146	79.975098	-0.312726
305.000000	79.992096	-0.312785
305.100098	80.010498	-0.312833
305.199951	80.027695	-0.312838
305.300049	80.044998	-0.312806
305.400146	80.060699	-0.312854
305.500000	80.076096	-0.312892
305.600098	80.093300	-0.312892
305.699951	80.109497	-0.312886
305.800049	80.126595	-0.312865
305.900146	80.146095	-0.312924
306.000000	80.162796	-0.313004
306.100098	80.179398	-0.313031
306.199951	80.196701	-0.312999
306.300049	80.213997	-0.313036
306.400146	80.231094	-0.313052
306.500000	80.246597	-0.313143
306.600098	80.263298	-0.313170
306.699951	80.279701	-0.313197
306.800049	80.297798	-0.313224
306.900146	80.316895	-0.313250
307.000000	80.332901	-0.313261
307.100098	80.349495	-0.313266
307.199951	80.366798	-0.313282
307.300049	80.383301	-0.313293
307.400146	80.400101	-0.313341
307.500000	80.415901	-0.313400
307.600098	80.433197	-0.313405
307.699951	80.450401	-0.313454
307.800049	80.466400	-0.313502
307.900146	80.484901	-0.313539
308.000000	80.502998	-0.313566
308.100098	80.519798	-0.313587
308.199951	80.537201	-0.313673
308.300049	80.554001	-0.313689
308.400146	80.570396	-0.313646
308.500000	80.588799	-0.313657
308.600098	80.605301	-0.313684
308.699951	80.618401	-0.313764
308.800049	80.635696	-0.313839
308.900146	80.655197	-0.313871
309.000000	80.671196	-0.313887
309.100098	80.687500	-0.313924
309.199951	80.705894	-0.313999
309.300049	80.722397	-0.313999
309.400146	80.737595	-0.314069
309.500000	80.755196	-0.314106
309.600098	80.773499	-0.314122
309.699951	80.790001	-0.314149
309.800049	80.806198	-0.314149
309.900146	80.823395	-0.314187
310.000000	80.840797	-0.314187
310.100098	80.857796	-0.314251
310.199951	80.874695	-0.314299
310.300049	80.891197	-0.314320
310.400146	80.907898	-0.314347
310.500000	80.925095	-0.314384
310.600098	80.941696	-0.314379
310.699951	80.958298	-0.314411
310.800049	80.976295	-0.314497
310.900146	80.993195	-0.314556
311.000000	81.009094	-0.314604
311.100098	81.026497	-0.314652
311.199951	81.044800	-0.314689
311.300049	81.062195	-0.314684
311.400146	81.078796	-0.314684
311.500000	81.095299	-0.314620
311.600098	81.112198	-0.314641
311.699951	81.128899	-0.314684
311.800049	81.145294	-0.314722
311.900146	81.161400	-0.314775
312.000000	81.178200	-0.314839
312.100098	81.196594	-0.314877
312.199951	81.213898	-0.314925
312.300049	81.229698	-0.314914
312.400146	81.246498	-0.314861
312.500000	81.263802	-0.314855
312.600098	81.280602	-0.314887
312.699951	81.298401	-0.314903
312.800049	81.315201	-0.314903
312.900146	81.331100	-0.314919
313.000000	81.348099	-0.314882
313.100098	81.364494	-0.314871
313.199951	81.380501	-0.314850
313.300049	81.397797	-0.314839
313.400146	81.415794	-0.314877
313.500000	81.432297	-0.314903
313.600098	81.448601	-0.314941
313.699951	81.465302	-0.314946
313.800049	81.482597	-0.314914
313.900146	81.499695	-0.314914
314.000000	81.516197	-0.314952
314.100098	81.533501	-0.314968
314.199951	81.550095	-0.314968
314.300049	81.566200	-0.314952
314.400146	81.583496	-0.314887
314.500000	81.600296	-0.314887
314.600098	81.617195	-0.314946
314.699951	81.634300	-0.314994
314.800049	81.652000	-0.315021
314.900146	81.668999	-0.315048
315.000000	81.685394	-0.315053
315.100098	81.702896	-0.315053
315.199951	81.720299	-0.315101
315.300049	81.736694	-0.315149
315.400146	81.753395	-0.315198
315.500000	81.769997	-0.315246
315.600098	81.786201	-0.315315
315.699951	81.803398	-0.315331
315.800049	81.820396	-0.315326
315.900146	81.838097	-0.315326
316.000000	81.854897	-0.315283
316.100098	81.871101	-0.315299
316.199951	81.888298	-0.315310
316.300049	81.905701	-0.315353
316.400146	81.921295	-0.315364
316.500000	81.937401	-0.315401
316.600098	81.954102	-0.315449
316.699951	81.971397	-0.315487
316.800049	81.989700	-0.315487
316.900146	82.005898	-0.315492
317.000000	82.021400	-0.315487
317.100098	82.039299	-0.315519
317.199951	82.056702	-0.315567
317.300049	82.072998	-0.315583
317.400146	82.089096	-0.315620
317.500000	82.105598	-0.315668
317.600098	82.122597	-0.315685
317.699951	82.139999	-0.315695
317.800049	82.157394	-0.315743
317.900146	82.174095	-0.315818
318.000000	82.190796	-0.315877
318.100098	82.207298	-0.315877
318.199951	82.223701	-0.315925
318.300049	82.241699	-0.315995
318.400146	82.259995	-0.316080
318.500000	82.275597	-0.316139
318.600098	82.290901	-0.316214
318.699951	82.308098	-0.316246
318.800049	82.325897	-0.316305
318.900146	82.343201	-0.316380
319.000000	82.359596	-0.316460
319.100098	82.375694	-0.316530
319.199951	82.392700	-0.316567
319.300049	82.410698	-0.316647
319.400146	82.428101	-0.316754
319.500000	82.445702	-0.316781
319.600098	82.463196	-0.316787
319.699951	82.479698	-0.316824
319.800049	82.495094	-0.316894
319.900146	82.510895	-0.316942
320.000000	82.529594	-0.317001
320.100098	82.547600	-0.316995
320.199951	82.563698	-0.316985
320.300049	82.580299	-0.317043
320.400146	82.597801	-0.317092
320.500000	82.614494	-0.317140
320.600098	82.629898	-0.317156
320.699951	82.646797	-0.317193
320.800049	82.664894	-0.317231
320.900146	82.681099	-0.317268
321.000000	82.697395	-0.317338
321.100098	82.715096	-0.317364
321.199951	82.731796	-0.317434
321.300049	82.747894	-0.317461
321.400146	82.764000	-0.317541
321.500000	82.781296	-0.317632
321.600098	82.799194	-0.317685
321.699951	82.815796	-0.317723
321.800049	82.832596	-0.317792
321.900146	82.849594	-0.317841
322.000000	82.866096	-0.317878
322.100098	82.883400	-0.317894
322.199951	82.899696	-0.317883
322.300049	82.917397	-0.317953
322.400146	82.934799	-0.318022
322.500000	82.950096	-0.318060
322.600098	82.966599	-0.318108
322.699951	82.984001	-0.318156
322.800049	83.001801	-0.318172
322.900146	83.018799	-0.318188
323.000000	83.035301	-0.318269
323.100098	83.052696	-0.318386
323.199951	83.070396	-0.318445
323.300049	83.087196	-0.318483
323.400146	83.103195	-0.318520
323.500000	83.119598	-0.318536
323.600098	83.136101	-0.318536
323.699951	83.153198	-0.318584
323.800049	83.170799	-0.318622
323.900146	83.187302	-0.318648
324.000000	83.204300	-0.318664
324.100098	83.221298	-0.318643
324.199951	83.237999	-0.318659
324.300049	83.254997	-0.318729
324.400146	83.271301	-0.318777
324.500000	83.286301	-0.318777
324.600098	83.302696	-0.318852
324.699951	83.320198	-0.318921
324.800049	83.337502	-0.318969
324.900146	83.353500	-0.319007
325.000000	83.369598	-0.319044
325.100098	83.388298	-0.319135
325.199951	83.407196	-0.319221
325.300049	83.424797	-0.319280
325.400146	83.439995	-0.319376
325.500000	83.455894	-0.319435
325.600098	83.473198	-0.319536
325.699951	83.489998	-0.319611
325.800049	83.506500	-0.319692
325.900146	83.523399	-0.319772
326.000000	83.541496	-0.319831
326.100098	83.559196	-0.319906
326.199951	83.574600	-0.319975
326.300049	83.590599	-0.320071
326.400146	83.608101	-0.320130
326.500000	83.624496	-0.320146
326.600098	83.642601	-0.320205
326.699951	83.660797	-0.320253
326.800049	83.677101	-0.320302
326.900146	83.693695	-0.320328
327.000000	83.710899	-0.320376
327.100098	83.728096	-0.320425
327.199951	83.743896	-0.320473
327.300049	83.759995	-0.320532
327.400146	83.778297	-0.320580
327.500000	83.796394	-0.320574
327.600098	83.812897	-0.320606
327.699951	83.829498	-0.320665
327.800049	83.846794	-0.320740
327.900146	83.862701	-0.320831
328.000000	83.878098	-0.320895
328.100098	83.894798	-0.320927
328.199951	83.912300	-0.320965
328.300049	83.930000	-0.320992
328.400146	83.947098	-0.321051
328.500000	83.963295	-0.321099
328.600098	83.979401	-0.321147
328.699951	83.996696	-0.321254
328.800049	84.012596	-0.321361
328.900146	84.028496	-0.321409
329.000000	84.047096	-0.321430
329.100098	84.063797	-0.321537
329.199951	84.078796	-0.321596
329.300049	84.096596	-0.321666
329.400146	84.114197	-0.321703
329.500000	84.130798	-0.321821
329.600098	84.147697	-0.321826
329.699951	84.164497	-0.321885
329.800049	84.181297	-0.321944
329.900146	84.197800	-0.322013
330.000000	84.214699	-0.322088
330.100098	84.231697	-0.322147
330.199951	84.247795	-0.322195
330.300049	84.264397	-0.322201
330.400146	84.282700	-0.322190
330.500000	84.300301	-0.322179
330.600098	84.315994	-0.322228
330.699951	84.332298	-0.322265
330.800049	84.349899	-0.322340
330.900146	84.366798	-0.322367
331.000000	84.382500	-0.322388
331.100098	84.398796	-0.322447
331.199951	84.416000	-0.322506
331.300049	84.433395	-0.322522
331.400146	84.450294	-0.322559
331.500000	84.466995	-0.322645
331.600098	84.484398	-0.322682
331.699951	84.500496	-0.322752
331.800049	84.517097	-0.322811
331.900146	84.534698	-0.322891
332.000000	84.551697	-0.322955
332.100098	84.567497	-0.323035
332.199951	84.583496	-0.323062
332.300049	84.600601	-0.323110
332.400146	84.617096	-0.323190
332.500000	84.633202	-0.323308
332.600098	84.649895	-0.323378
332.699951	84.667999	-0.323426
332.800049	84.686699	-0.323485
332.900146	84.703499	-0.323506
333.000000	84.719498	-0.323506
333.100098	84.736397	-0.323597
333.199951	84.754898	-0.323635
333.300049	84.773399	-0.323720
333.400146	84.789597	-0.323768
333.500000	84.804199	-0.323849
333.600098	84.820198	-0.323907
333.699951	84.837395	-0.323881
333.800049	84.854698	-0.323870
333.900146	84.872101	-0.323907
334.000000	84.888199	-0.323913
334.100098	84.903198	-0.323956
334.199951	84.919800	-0.324030
334.300049	84.936798	-0.324068
334.400146	84.954597	-0.324127
334.500000	84.972298	-0.324153
334.600098	84.988899	-0.324266
334.699951	85.005997	-0.324319
334.800049	85.023697	-0.324346
334.900146	85.040199	-0.324378
335.000000	85.056801	-0.324464
335.100098	85.074295	-0.324501
335.199951	85.091194	-0.324592
335.300049	85.107101	-0.324699
335.400146	85.123398	-0.324790
335.500000	85.140099	-0.324886
335.600098	85.156197	-0.324924
335.699951	85.172897	-0.324940
335.800049	85.189796	-0.324951
335.900146	85.206497	-0.325009
336.000000	85.222099	-0.325084
336.100098	85.239296	-0.325122
336.199951	85.257599	-0.325149
336.300049	85.274597	-0.325250
336.400146	85.290596	-0.325309
336.500000	85.306000	-0.325314
336.600098	85.322899	-0.325384
336.699951	85.341095	-0.325459
336.800049	85.358101	-0.325539
336.900146	85.375496	-0.325577
337.000000	85.391495	-0.325625
337.100098	85.407097	-0.325694
337.199951	85.423698	-0.325801
337.300049	85.440399	-0.325807
337.400146	85.457397	-0.325839
337.500000	85.474899	-0.325876
337.600098	85.493401	-0.325940
337.699951	85.510696	-0.325999
337.800049	85.526596	-0.326069
337.900146	85.543098	-0.326138
338.000000	85.559998	-0.326245
338.100098	85.576897	-0.326272
338.199951	85.593399	-0.326320
338.300049	85.608894	-0.326347
338.400146	85.625000	-0.326395
338.500000	85.641899	-0.326443
338.600098	85.658501	-0.326534
338.699951	85.675201	-0.326641
338.800049	85.693298	-0.326732
338.900146	85.710800	-0.326839
339.000000	85.726799	-0.326935
339.100098	85.743301	-0.327026
339.199951	85.761002	-0.327075
339.300049	85.777496	-0.327128
339.400146	85.792496	-0.327139
339.500000	85.809494	-0.327208
339.600098	85.827896	-0.327294
339.699951	85.844597	-0.327353
339.800049	85.860497	-0.327422
339.900146	85.877495	-0.327519
340.000000	85.895096	-0.327588
340.100098	85.911499	-0.327663
340.199951	85.928200	-0.327754
340.300049	85.944801	-0.327829
340.400146	85.960899	-0.327840
340.500000	85.978798	-0.327898
340.600098	85.995796	-0.328027
340.699951	86.012695	-0.328102
340.800049	86.030495	-0.328193
340.900146	86.047096	-0.328257
341.000000	86.063194	-0.328316
341.100098	86.080498	-0.328396
341.199951	86.097595	-0.328476
341.300049	86.114601	-0.328540
341.400146	86.132095	-0.328599
341.500000	86.148094	-0.328717
341.600098	86.163696	-0.328840
341.699951	86.180695	-0.328947
341.800049	86.198097	-0.328974
341.900146	86.215897	-0.329054
342.000000	86.232201	-0.329150
342.100098	86.247696	-0.329198
342.199951	86.263496	-0.329316
342.300049	86.280602	-0.329477
342.400146	86.298195	-0.329584
342.500000	86.313698	-0.329675
342.600098	86.329994	-0.329782
342.699951	86.348495	-0.329857
342.800049	86.367294	-0.329915
342.900146	86.383896	-0.330006
343.000000	86.399597	-0.330156
343.100098	86.416000	-0.330242
343.199951	86.432098	-0.330392
343.300049	86.448898	-0.330531
343.400146	86.465698	-0.330627
343.500000	86.482201	-0.330718
343.600098	86.499100	-0.330836
343.699951	86.515594	-0.330894
343.800049	86.533096	-0.330953
343.900146	86.550499	-0.331017
344.000000	86.567299	-0.331130
344.100098	86.584595	-0.331237
344.199951	86.600998	-0.331354
344.300049	86.616699	-0.331515
344.400146	86.633095	-0.331713
344.500000	86.651398	-0.331809
344.600098	86.669899	-0.331900
344.699951	86.686195	-0.331948
344.800049	86.701797	-0.332087
344.900146	86.717896	-0.332162
345.000000	86.735001	-0.332264
345.100098	86.753899	-0.332382
345.199951	86.769897	-0.332430
345.300049	86.784996	-0.332510
345.400146	86.803001	-0.332655
345.500000	86.820099	-0.332746
345.600098	86.835999	-0.332794
345.699951	86.852699	-0.332933
345.800049	86.869995	-0.332997
345.900146	86.887695	-0.333067
346.000000	86.905098	-0.333195
346.100098	86.922401	-0.333323
346.199951	86.938194	-0.333452
346.300049	86.953300	-0.333511
346.400146	86.971001	-0.333596
346.500000	86.988899	-0.333655
346.600098	87.005997	-0.333725
346.699951	87.022896	-0.333794
346.800049	87.039001	-0.333922
346.900146	87.056000	-0.334051
347.000000	87.073395	-0.334190
347.100098	87.089897	-0.334340
347.199951	87.106796	-0.334415
347.300049	87.123795	-0.334404
347.400146	87.139900	-0.334500
347.500000	87.156799	-0.334559
347.600098	87.173897	-0.334645
347.699951	87.190094	-0.334768
347.800049	87.207199	-0.334896
347.900146	87.224197	-0.334992
348.000000	87.239899	-0.335041
348.100098	87.256500	-0.335116
348.199951	87.274101	-0.335137
348.300049	87.290695	-0.335244
348.400146	87.307098	-0.335324
348.500000	87.324196	-0.335399
348.600098	87.341797	-0.335436
348.699951	87.358894	-0.335565
348.800049	87.375000	-0.335672
348.900146	87.390999	-0.335774
349.000000	87.407600	-0.335848
349.100098	87.424400	-0.335886
349.199951	87.441299	-0.335988
349.300049	87.458298	-0.336036
349.400146	87.475601	-0.336073
349.500000	87.492599	-0.336202
349.600098	87.508995	-0.336287
349.699951	87.525200	-0.336394
349.800049	87.541901	-0.336405
349.900146	87.559601	-0.336474
350.000000	87.576698	-0.336581
350.100098	87.594299	-0.336656
350.199951	87.612099	-0.336747
350.300049	87.627701	-0.336854
350.400146	87.643997	-0.336881
350.500000	87.660599	-0.336972
350.600098	87.677795	-0.337079
350.699951	87.695297	-0.337116
350.800049	87.711601	-0.337223
350.900146	87.727394	-0.337363
351.000000	87.744896	-0.337421
351.100098	87.762497	-0.337502
351.199951	87.778595	-0.337539
351.300049	87.795296	-0.337646
351.400146	87.812294	-0.337753
