Time(sec)	Temp(C)	DSC(mW)
1129.399902	217.306396	-0.760865
1129.500000	217.321487	-0.760945
1129.599854	217.338593	-0.760993
1129.699951	217.356400	-0.761009
1129.799805	217.373688	-0.761063
1129.899902	217.390900	-0.761100
1130.000000	217.407791	-0.761127
1130.099854	217.422989	-0.761207
1130.199951	217.438889	-0.761255
1130.299805	217.457001	-0.761319
1130.399902	217.473892	-0.761400
1130.500000	217.490189	-0.761474
1130.599854	217.507797	-0.761576
1130.699951	217.525497	-0.761592
1130.799805	217.542389	-0.761608
1130.899902	217.558197	-0.761656
1131.000000	217.574295	-0.761710
1131.099854	217.590591	-0.761758
1131.199951	217.607788	-0.761849
1131.299805	217.625198	-0.761924
1131.399902	217.640701	-0.761940
1131.500000	217.658295	-0.762090
1131.599854	217.675095	-0.762197
1131.699951	217.690399	-0.762234
1131.799805	217.707291	-0.762298
1131.899902	217.725098	-0.762347
1132.000000	217.742401	-0.762416
1132.099854	217.758789	-0.762502
1132.199951	217.776993	-0.762667
1132.299805	217.795700	-0.762753
1132.399902	217.811188	-0.762855
1132.500000	217.826599	-0.762903
1132.599854	217.844193	-0.763005
1132.699951	217.861298	-0.763058
1132.799805	217.878387	-0.763176
1132.899902	217.895401	-0.763213
1133.000000	217.911591	-0.763277
1133.099854	217.928192	-0.763368
1133.199951	217.944901	-0.763416
1133.299805	217.961594	-0.763454
1133.399902	217.978699	-0.763518
1133.500000	217.996201	-0.763588
1133.599854	218.013992	-0.763614
1133.699951	218.030594	-0.763604
1133.799805	218.047089	-0.763668
1133.899902	218.063492	-0.763743
1134.000000	218.079788	-0.763834
1134.099854	218.097198	-0.763898
1134.199951	218.115494	-0.763951
1134.299805	218.132996	-0.763978
1134.399902	218.149597	-0.764032
1134.500000	218.165802	-0.764096
1134.599854	218.181793	-0.764085
1134.699951	218.197189	-0.764144
1134.799805	218.214096	-0.764171
1134.899902	218.231094	-0.764224
1135.000000	218.247101	-0.764262
1135.099854	218.264099	-0.764278
1135.199951	218.282394	-0.764380
1135.299805	218.299789	-0.764417
1135.399902	218.314896	-0.764460
1135.500000	218.331299	-0.764481
1135.599854	218.349594	-0.764497
1135.699951	218.365799	-0.764599
1135.799805	218.381393	-0.764679
1135.899902	218.397690	-0.764743
1136.000000	218.414688	-0.764765
1136.099854	218.432388	-0.764797
1136.199951	218.451187	-0.764834
1136.299805	218.469299	-0.764813
1136.399902	218.485291	-0.764840
1136.500000	218.501892	-0.764877
1136.599854	218.520401	-0.764968
1136.699951	218.537399	-0.764995
1136.799805	218.552399	-0.765022
1136.899902	218.568100	-0.765059
1137.000000	218.584488	-0.765123
1137.099854	218.600998	-0.765123
1137.199951	218.618500	-0.765161
1137.299805	218.637100	-0.765177
1137.399902	218.653198	-0.765230
1137.500000	218.668793	-0.765343
1137.599854	218.686600	-0.765407
1137.699951	218.704102	-0.765476
1137.799805	218.722198	-0.765514
1137.899902	218.739090	-0.765556
1138.000000	218.753891	-0.765594
1138.099854	218.770096	-0.765615
1138.199951	218.787994	-0.765679
1138.299805	218.805191	-0.765760
1138.399902	218.821991	-0.765797
1138.500000	218.838501	-0.765797
1138.599854	218.854401	-0.765915
1138.699951	218.871201	-0.766017
1138.799805	218.889694	-0.766070
1138.899902	218.906601	-0.766161
1139.000000	218.920990	-0.766236
1139.099854	218.936295	-0.766338
1139.199951	218.954788	-0.766402
1139.299805	218.973190	-0.766482
1139.399902	218.990189	-0.766509
1139.500000	219.007889	-0.766536
1139.599854	219.025192	-0.766637
1139.699951	219.041000	-0.766664
1139.799805	219.057098	-0.766691
1139.899902	219.074402	-0.766717
1140.000000	219.091293	-0.766755
1140.099854	219.107590	-0.766798
1140.199951	219.125000	-0.766819
1140.299805	219.142700	-0.766926
1140.399902	219.158890	-0.767001
1140.500000	219.173889	-0.767028
1140.599854	219.191498	-0.767092
1140.699951	219.209702	-0.767092
1140.799805	219.226501	-0.767172
1140.899902	219.243896	-0.767172
1141.000000	219.259491	-0.767199
1141.099854	219.275787	-0.767290
1141.199951	219.293289	-0.767354
1141.299805	219.309296	-0.767456
1141.399902	219.326401	-0.767547
1141.500000	219.344788	-0.767536
1141.599854	219.361801	-0.767563
1141.699951	219.378098	-0.767680
1141.799805	219.394592	-0.767766
1141.899902	219.410690	-0.767841
1142.000000	219.427887	-0.767873
1142.099854	219.445694	-0.767937
1142.199951	219.462601	-0.767985
1142.299805	219.478088	-0.768055
1142.399902	219.495102	-0.768114
1142.500000	219.512299	-0.768092
1142.599854	219.528793	-0.768119
1142.699951	219.544693	-0.768146
1142.799805	219.559799	-0.768146
1142.899902	219.575287	-0.768183
1143.000000	219.593292	-0.768146
1143.099854	219.611099	-0.768108
1143.199951	219.627487	-0.768114
1143.299805	219.644394	-0.768050
1143.399902	219.660599	-0.768012
1143.500000	219.675797	-0.767985
1143.599854	219.692001	-0.767884
1143.699951	219.707001	-0.767718
1143.799805	219.721100	-0.767568
1143.899902	219.736694	-0.767338
1144.000000	219.752991	-0.767060
1144.099854	219.768494	-0.766728
1144.199951	219.783997	-0.766386
1144.299805	219.799088	-0.765952
1144.399902	219.811996	-0.765519
1144.500000	219.825287	-0.764995
1144.599854	219.839096	-0.764412
1144.699951	219.852798	-0.763748
1144.799805	219.867493	-0.762994
1144.899902	219.881897	-0.762197
1145.000000	219.894592	-0.761239
1145.099854	219.906799	-0.760207
1145.199951	219.919891	-0.759163
1145.299805	219.931793	-0.757976
1145.399902	219.944092	-0.756766
1145.500000	219.956589	-0.755456
1145.599854	219.968597	-0.753990
1145.699951	219.980591	-0.752412
1145.799805	219.991898	-0.750689
1145.899902	220.002487	-0.748982
1146.000000	220.012390	-0.747174
1146.099854	220.023788	-0.745200
1146.199951	220.035995	-0.743097
1146.299805	220.045898	-0.740845
1146.399902	220.054901	-0.738513
1146.500000	220.062897	-0.736030
1146.599854	220.071091	-0.733350
1146.699951	220.081390	-0.730637
1146.799805	220.091797	-0.727813
1146.899902	220.099792	-0.724827
1147.000000	220.108490	-0.721772
1147.099854	220.117294	-0.718573
1147.199951	220.126495	-0.715235
1147.299805	220.135300	-0.711763
1147.399902	220.142593	-0.708194
1147.500000	220.149292	-0.704599
1147.599854	220.156387	-0.700827
1147.699951	220.165100	-0.696858
1147.799805	220.172501	-0.692893
1147.899902	220.178497	-0.688742
1148.000000	220.185196	-0.684574
1148.099854	220.192398	-0.680230
1148.199951	220.199295	-0.675763
1148.299805	220.204788	-0.671237
1148.399902	220.209396	-0.666641
1148.500000	220.215591	-0.661912
1148.599854	220.221390	-0.657124
1148.699951	220.225891	-0.652228
1148.799805	220.231293	-0.647323
1148.899902	220.236588	-0.642320
1149.000000	220.241898	-0.637238
1149.099854	220.246490	-0.632075
1149.199951	220.250595	-0.626891
1149.299805	220.256088	-0.621654
1149.399902	220.260300	-0.616416
1149.500000	220.263489	-0.611119
1149.599854	220.267197	-0.605780
1149.699951	220.270691	-0.600500
1149.799805	220.274796	-0.595161
1149.899902	220.279388	-0.589789
1150.000000	220.283096	-0.584498
1150.099854	220.285400	-0.579223
1150.199951	220.287994	-0.573857
1150.299805	220.292496	-0.568571
1150.399902	220.295700	-0.563259
1150.500000	220.297699	-0.557903
1150.599854	220.300690	-0.552655
1150.699951	220.304092	-0.547493
1150.799805	220.307297	-0.542341
1150.899902	220.309296	-0.537103
1151.000000	220.312195	-0.531967
1151.099854	220.314987	-0.526943
1151.199951	220.317291	-0.521925
1151.299805	220.321091	-0.516966
1151.399902	220.324188	-0.512070
1151.500000	220.325089	-0.507223
1151.599854	220.327499	-0.502467
1151.699951	220.330292	-0.497738
1151.799805	220.331299	-0.493046
1151.899902	220.332596	-0.488445
1152.000000	220.335098	-0.483908
1152.099854	220.337097	-0.479404
1152.199951	220.338287	-0.475006
1152.299805	220.340302	-0.470705
1152.399902	220.341888	-0.466435
1152.500000	220.344193	-0.462214
1152.599854	220.346588	-0.458106
1152.699951	220.347702	-0.454141
1152.799805	220.349197	-0.450182
1152.899902	220.350891	-0.446330
1153.000000	220.351791	-0.442532
1153.099854	220.353302	-0.438803
1153.199951	220.354691	-0.435154
1153.299805	220.356598	-0.431554
1153.399902	220.358292	-0.428034
1153.500000	220.359390	-0.424626
1153.599854	220.360687	-0.421228
1153.699951	220.361496	-0.417960
1153.799805	220.363388	-0.414744
1153.899902	220.363998	-0.411614
1154.000000	220.364502	-0.408474
1154.099854	220.365692	-0.405499
1154.199951	220.365601	-0.402611
1154.299805	220.365692	-0.399802
1154.399902	220.366089	-0.396993
1154.500000	220.367691	-0.394345
1154.599854	220.368988	-0.391686
1154.699951	220.369888	-0.389054
1154.799805	220.370697	-0.386561
1154.899902	220.371887	-0.384142
1155.000000	220.373093	-0.381703
1155.099854	220.373795	-0.379392
1155.199951	220.374496	-0.377102
1155.299805	220.375900	-0.374823
1155.399902	220.375900	-0.372624
1155.500000	220.376694	-0.370591
1155.599854	220.377487	-0.368526
1155.699951	220.377487	-0.366466
1155.799805	220.377396	-0.364444
1155.899902	220.377701	-0.362539
1156.000000	220.380096	-0.360704
1156.099854	220.380493	-0.358826
1156.199951	220.379700	-0.357045
1156.299805	220.381790	-0.355354
1156.399902	220.383392	-0.353664
1156.500000	220.382599	-0.352048
1156.599854	220.381989	-0.350443
1156.699951	220.382797	-0.348892
1156.799805	220.383392	-0.347404
1156.899902	220.383392	-0.345944
1157.000000	220.384598	-0.344505
1157.099854	220.384888	-0.343183
1157.199951	220.385590	-0.341889
1157.299805	220.385696	-0.340599
1157.399902	220.385788	-0.339353
1157.500000	220.386398	-0.338186
1157.599854	220.386902	-0.337004
1157.699951	220.388596	-0.335806
1157.799805	220.389389	-0.334661
1157.899902	220.388794	-0.333585
1158.000000	220.388992	-0.332553
1158.099854	220.389893	-0.331574
1158.199951	220.389389	-0.330622
1158.299805	220.387787	-0.329701
1158.399902	220.387695	-0.328733
1158.500000	220.388489	-0.327743
1158.599854	220.389297	-0.326855
1158.699951	220.388992	-0.325999
1158.799805	220.389099	-0.325175
1158.899902	220.390900	-0.324335
1159.000000	220.392197	-0.323613
1159.099854	220.392990	-0.322912
1159.199951	220.393295	-0.322163
1159.299805	220.392700	-0.321425
1159.399902	220.391891	-0.320772
1159.500000	220.392395	-0.320061
1159.599854	220.393600	-0.319440
1159.699951	220.393692	-0.318787
1159.799805	220.392899	-0.318178
1159.899902	220.392899	-0.317541
1160.000000	220.393600	-0.316958
1160.099854	220.393295	-0.316348
1160.199951	220.393387	-0.315765
1160.299805	220.394791	-0.315166
1160.399902	220.396393	-0.314620
1160.500000	220.396301	-0.314010
1160.599854	220.394699	-0.313475
1160.699951	220.394394	-0.313020
1160.799805	220.395096	-0.312560
1160.899902	220.395798	-0.312137
1161.000000	220.396301	-0.311693
1161.099854	220.396591	-0.311185
1161.199951	220.397095	-0.310757
1161.299805	220.395889	-0.310345
1161.399902	220.395294	-0.309939
1161.500000	220.396301	-0.309586
1161.599854	220.397598	-0.309265
1161.699951	220.397690	-0.308922
1161.799805	220.397202	-0.308542
1161.899902	220.397202	-0.308146
1162.000000	220.396500	-0.307777
1162.099854	220.396194	-0.307424
1162.199951	220.395996	-0.307103
1162.299805	220.396301	-0.306707
1162.399902	220.396896	-0.306338
1162.500000	220.396988	-0.305985
1162.599854	220.397598	-0.305707
1162.699951	220.398987	-0.305423
1162.799805	220.400299	-0.305108
1162.899902	220.400696	-0.304787
1163.000000	220.400192	-0.304471
1163.099854	220.399200	-0.304155
1163.199951	220.398895	-0.303824
1163.299805	220.399994	-0.303519
1163.399902	220.400787	-0.303225
1163.500000	220.400497	-0.302994
1163.599854	220.399887	-0.302754
1163.699951	220.399796	-0.302502
1163.799805	220.399887	-0.302229
1163.899902	220.399887	-0.302015
1164.000000	220.399094	-0.301801
1164.099854	220.398987	-0.301480
1164.199951	220.399597	-0.301288
1164.299805	220.399292	-0.301085
1164.399902	220.399200	-0.300849
1164.500000	220.399597	-0.300603
1164.599854	220.399597	-0.300389
1164.699951	220.398987	-0.300212
1164.799805	220.398590	-0.300047
1164.899902	220.400894	-0.299956
1165.000000	220.402298	-0.299806
1165.099854	220.401596	-0.299667
1165.199951	220.402298	-0.299560
1165.299805	220.402893	-0.299437
1165.399902	220.400787	-0.299319
1165.500000	220.400589	-0.299207
1165.599854	220.401398	-0.299078
1165.699951	220.401398	-0.298966
1165.799805	220.401001	-0.298811
1165.899902	220.399490	-0.298618
1166.000000	220.399399	-0.298431
1166.099854	220.401398	-0.298340
1166.199951	220.401596	-0.298185
1166.299805	220.401001	-0.298035
1166.399902	220.401794	-0.297923
1166.500000	220.402802	-0.297794
1166.599854	220.402588	-0.297644
1166.699951	220.401489	-0.297516
1166.799805	220.401596	-0.297398
1166.899902	220.401688	-0.297388
1167.000000	220.401794	-0.297377
1167.099854	220.402893	-0.297361
1167.199951	220.403595	-0.297249
1167.299805	220.403595	-0.297200
1167.399902	220.403290	-0.297158
1167.500000	220.402298	-0.297083
1167.599854	220.402390	-0.296954
1167.699951	220.402695	-0.296879
1167.799805	220.403595	-0.296853
1167.899902	220.403793	-0.296778
1168.000000	220.403000	-0.296703
1168.099854	220.402496	-0.296687
1168.199951	220.402588	-0.296639
1168.299805	220.402191	-0.296612
1168.399902	220.402802	-0.296623
1168.500000	220.402298	-0.296585
1168.599854	220.401489	-0.296585
1168.699951	220.402100	-0.296564
1168.799805	220.402893	-0.296521
1168.899902	220.402893	-0.296473
1169.000000	220.402100	-0.296419
1169.099854	220.402588	-0.296409
1169.199951	220.403198	-0.296371
1169.299805	220.403702	-0.296280
1169.399902	220.403198	-0.296216
1169.500000	220.402298	-0.296157
1169.599854	220.401596	-0.296141
1169.699951	220.402802	-0.296104
1169.799805	220.403000	-0.295986
1169.899902	220.401901	-0.295874
1170.000000	220.401794	-0.295863
1170.099854	220.402695	-0.295772
1170.199951	220.402390	-0.295670
1170.299805	220.401993	-0.295670
1170.399902	220.401688	-0.295633
1170.500000	220.401688	-0.295579
1170.599854	220.403000	-0.295558
1170.699951	220.403900	-0.295504
1170.799805	220.403488	-0.295456
1170.899902	220.403702	-0.295392
1171.000000	220.403900	-0.295440
1171.099854	220.402695	-0.295451
1171.199951	220.402100	-0.295440
1171.299805	220.403091	-0.295440
1171.399902	220.402893	-0.295419
1171.500000	220.402695	-0.295403
1171.599854	220.403091	-0.295376
1171.699951	220.403397	-0.295339
1171.799805	220.404388	-0.295317
1171.899902	220.403793	-0.295237
1172.000000	220.403702	-0.295151
1172.099854	220.403290	-0.295087
1172.199951	220.402588	-0.295071
1172.299805	220.403000	-0.295071
1172.399902	220.403793	-0.295023
1172.500000	220.404892	-0.294986
1172.599854	220.404602	-0.294959
1172.699951	220.402893	-0.294895
1172.799805	220.401993	-0.294830
1172.899902	220.402100	-0.294755
1173.000000	220.402802	-0.294718
1173.099854	220.402496	-0.294654
1173.199951	220.402298	-0.294616
1173.299805	220.402390	-0.294515
1173.399902	220.401398	-0.294424
1173.500000	220.401199	-0.294333
1173.599854	220.401794	-0.294269
1173.699951	220.403000	-0.294194
1173.799805	220.402893	-0.294119
1173.899902	220.402390	-0.294044
1174.000000	220.403000	-0.293980
1174.099854	220.403702	-0.293926
1174.199951	220.402695	-0.293889
1174.299805	220.401688	-0.293916
1174.399902	220.402390	-0.293926
1174.500000	220.402893	-0.293878
1174.599854	220.402802	-0.293867
1174.699951	220.402695	-0.293841
1174.799805	220.402695	-0.293851
1174.899902	220.403000	-0.293814
1175.000000	220.403000	-0.293750
1175.099854	220.403091	-0.293696
1175.199951	220.403488	-0.293659
1175.299805	220.403900	-0.293573
1175.399902	220.403198	-0.293595
1175.500000	220.402802	-0.293573
1175.599854	220.403091	-0.293546
1175.699951	220.402802	-0.293536
1175.799805	220.401291	-0.293562
1175.899902	220.401199	-0.293546
1176.000000	220.402298	-0.293493
1176.099854	220.403198	-0.293493
1176.199951	220.403595	-0.293509
1176.299805	220.403000	-0.293520
1176.399902	220.402802	-0.293472
1176.500000	220.403900	-0.293445
1176.599854	220.403793	-0.293445
1176.699951	220.402893	-0.293472
1176.799805	220.403290	-0.293493
1176.899902	220.403000	-0.293482
1177.000000	220.403793	-0.293461
1177.099854	220.403198	-0.293391
1177.199951	220.401688	-0.293370
1177.299805	220.401291	-0.293343
1177.399902	220.400696	-0.293354
1177.500000	220.401001	-0.293343
1177.599854	220.401901	-0.293306
1177.699951	220.401993	-0.293359
1177.799805	220.402100	-0.293370
1177.899902	220.402390	-0.293381
1178.000000	220.401901	-0.293407
1178.099854	220.402298	-0.293418
1178.199951	220.403397	-0.293461
1178.299805	220.403488	-0.293461
1178.399902	220.403091	-0.293493
1178.500000	220.403198	-0.293520
1178.599854	220.402802	-0.293536
1178.699951	220.403000	-0.293536
1178.799805	220.403992	-0.293536
1178.899902	220.405289	-0.293520
1179.000000	220.404694	-0.293536
1179.099854	220.403793	-0.293546
1179.199951	220.404099	-0.293509
1179.299805	220.403397	-0.293418
1179.399902	220.402802	-0.293418
1179.500000	220.402802	-0.293455
1179.599854	220.402191	-0.293418
1179.699951	220.402390	-0.293381
1179.799805	220.402496	-0.293343
1179.899902	220.402298	-0.293343
1180.000000	220.403702	-0.293359
1180.099854	220.404892	-0.293381
1180.199951	220.404602	-0.293445
1180.299805	220.404388	-0.293461
1180.399902	220.404495	-0.293434
1180.500000	220.405197	-0.293434
1180.599854	220.404999	-0.293407
1180.699951	220.404892	-0.293407
1180.799805	220.404388	-0.293370
1180.899902	220.403992	-0.293418
1181.000000	220.403702	-0.293381
1181.099854	220.403793	-0.293268
1181.199951	220.403793	-0.293231
1181.299805	220.402802	-0.293188
1181.399902	220.404388	-0.293156
1181.500000	220.403992	-0.293129
1181.599854	220.403595	-0.293102
1181.699951	220.405594	-0.293027
1181.799805	220.406097	-0.293027
1181.899902	220.405396	-0.293011
1182.000000	220.404892	-0.293038
1182.099854	220.404892	-0.293011
1182.199951	220.404999	-0.293001
1182.299805	220.404297	-0.292963
1182.399902	220.404800	-0.292910
1182.500000	220.405991	-0.292862
1182.599854	220.405396	-0.292899
1182.699951	220.403900	-0.292872
1182.799805	220.403000	-0.292862
1182.899902	220.403702	-0.292856
1183.000000	220.405090	-0.292872
1183.099854	220.405594	-0.292760
1183.199951	220.405396	-0.292733
1183.299805	220.405289	-0.292723
1183.399902	220.405594	-0.292723
1183.500000	220.406189	-0.292706
1183.599854	220.406189	-0.292680
1183.699951	220.406097	-0.292680
1183.799805	220.405594	-0.292696
1183.899902	220.405487	-0.292706
1184.000000	220.405792	-0.292723
1184.099854	220.404099	-0.292706
1184.199951	220.404297	-0.292658
1184.299805	220.405090	-0.292669
1184.399902	220.405197	-0.292696
1184.500000	220.404602	-0.292642
1184.599854	220.404800	-0.292557
1184.699951	220.405991	-0.292567
1184.799805	220.404694	-0.292605
1184.899902	220.403992	-0.292605
1185.000000	220.403793	-0.292551
1185.099854	220.403488	-0.292519
1185.199951	220.403488	-0.292492
1185.299805	220.403290	-0.292428
1185.399902	220.404999	-0.292348
1185.500000	220.406799	-0.292343
1185.599854	220.406387	-0.292327
1185.699951	220.405396	-0.292289
1185.799805	220.405899	-0.292262
1185.899902	220.406601	-0.292198
1186.000000	220.406189	-0.292214
1186.099854	220.405289	-0.292252
1186.199951	220.404602	-0.292246
1186.299805	220.405197	-0.292214
1186.399902	220.405594	-0.292262
1186.500000	220.406097	-0.292300
1186.599854	220.405792	-0.292343
1186.699951	220.405396	-0.292327
1186.799805	220.405701	-0.292289
1186.899902	220.404694	-0.292316
1187.000000	220.403900	-0.292252
1187.099854	220.404694	-0.292246
1187.199951	220.405701	-0.292241
1187.299805	220.404892	-0.292225
1187.399902	220.405090	-0.292236
1187.500000	220.405991	-0.292252
1187.599854	220.406601	-0.292262
1187.699951	220.407196	-0.292289
1187.799805	220.406601	-0.292289
1187.899902	220.406097	-0.292262
1188.000000	220.406296	-0.292316
1188.099854	220.405396	-0.292455
1188.199951	220.404495	-0.292455
1188.299805	220.403992	-0.292503
1188.399902	220.404892	-0.292530
1188.500000	220.405396	-0.292557
1188.599854	220.404388	-0.292594
1188.699951	220.404297	-0.292567
1188.799805	220.405197	-0.292557
1188.899902	220.404800	-0.292594
1189.000000	220.404602	-0.292578
1189.099854	220.406097	-0.292530
1189.199951	220.406189	-0.292567
1189.299805	220.405289	-0.292632
1189.399902	220.405396	-0.292578
1189.500000	220.406601	-0.292567
1189.599854	220.406189	-0.292642
1189.699951	220.404694	-0.292680
1189.799805	220.404388	-0.292680
1189.899902	220.405289	-0.292648
1190.000000	220.406296	-0.292658
1190.099854	220.405701	-0.292648
1190.199951	220.404694	-0.292658
1190.299805	220.404999	-0.292706
1190.399902	220.405090	-0.292733
1190.500000	220.404892	-0.292781
1190.599854	220.404800	-0.292760
1190.699951	220.404495	-0.292733
1190.799805	220.405594	-0.292733
1190.899902	220.405090	-0.292771
1191.000000	220.403397	-0.292771
1191.099854	220.403595	-0.292781
1191.199951	220.403992	-0.292808
1191.299805	220.404495	-0.292824
1191.399902	220.405090	-0.292797
1191.500000	220.404892	-0.292760
1191.599854	220.405090	-0.292733
1191.699951	220.406601	-0.292781
1191.799805	220.405701	-0.292760
1191.899902	220.403595	-0.292760
1192.000000	220.403793	-0.292781
1192.099854	220.404495	-0.292797
1192.199951	220.404495	-0.292771
1192.299805	220.404495	-0.292733
1192.399902	220.404495	-0.292680
1192.500000	220.404495	-0.292685
1192.599854	220.404297	-0.292669
1192.699951	220.403793	-0.292632
1192.799805	220.404694	-0.292605
1192.899902	220.405090	-0.292578
1193.000000	220.404602	-0.292503
1193.099854	220.405090	-0.292428
1193.199951	220.405197	-0.292444
1193.299805	220.404602	-0.292428
1193.399902	220.403992	-0.292402
1193.500000	220.405090	-0.292327
1193.599854	220.405396	-0.292300
1193.699951	220.404495	-0.292262
1193.799805	220.404190	-0.292273
1193.899902	220.404694	-0.292273
1194.000000	220.404800	-0.292262
1194.099854	220.405289	-0.292262
1194.199951	220.406387	-0.292273
1194.299805	220.405197	-0.292198
1194.399902	220.405289	-0.292225
1194.500000	220.407593	-0.292262
1194.599854	220.407791	-0.292289
1194.699951	220.408096	-0.292289
1194.799805	220.407394	-0.292316
1194.899902	220.406693	-0.292353
1195.000000	220.407593	-0.292343
1195.099854	220.408493	-0.292375
1195.199951	220.408401	-0.292364
1195.299805	220.407288	-0.292353
1195.399902	220.407089	-0.292391
1195.500000	220.408096	-0.292364
1195.599854	220.407990	-0.292439
1195.699951	220.408188	-0.292519
1195.799805	220.408401	-0.292519
1195.899902	220.407898	-0.292519
1196.000000	220.407288	-0.292530
1196.099854	220.407593	-0.292546
1196.199951	220.408188	-0.292594
1196.299805	220.406998	-0.292567
1196.399902	220.406998	-0.292621
1196.500000	220.408096	-0.292632
1196.599854	220.406799	-0.292605
1196.699951	220.407196	-0.292605
1196.799805	220.407791	-0.292648
1196.899902	220.407196	-0.292669
1197.000000	220.407089	-0.292669
1197.099854	220.407898	-0.292696
1197.199951	220.408600	-0.292771
1197.299805	220.407593	-0.292851
1197.399902	220.406296	-0.292888
1197.500000	220.406387	-0.292899
1197.599854	220.407394	-0.292910
1197.699951	220.407501	-0.292910
1197.799805	220.407288	-0.292926
1197.899902	220.407394	-0.292953
1198.000000	220.407501	-0.292990
1198.099854	220.407288	-0.292979
1198.199951	220.408295	-0.292990
1198.299805	220.408600	-0.292953
1198.399902	220.408798	-0.292953
1198.500000	220.410400	-0.292990
1198.599854	220.411392	-0.293027
1198.699951	220.411499	-0.293065
1198.799805	220.410095	-0.293054
1198.899902	220.407990	-0.292937
1199.000000	220.408188	-0.292910
1199.099854	220.409698	-0.292953
1199.199951	220.410889	-0.292910
1199.299805	220.410492	-0.292963
1199.399902	220.410095	-0.292953
1199.500000	220.409698	-0.292899
1199.599854	220.409500	-0.292862
1199.699951	220.409698	-0.292835
1199.799805	220.409088	-0.292797
1199.899902	220.407990	-0.292776
1200.000000	220.408401	-0.292760
1200.099854	220.408188	-0.292776
1200.199951	220.407593	-0.292760
1200.299805	220.408188	-0.292760
1200.399902	220.408096	-0.292706
1200.500000	220.407593	-0.292706
1200.599854	220.406494	-0.292605
1200.699951	220.406296	-0.292530
1200.799805	220.406693	-0.292519
1200.899902	220.408997	-0.292482
1201.000000	220.409897	-0.292455
1201.099854	220.408401	-0.292428
1201.199951	220.408890	-0.292418
1201.299805	220.409195	-0.292402
1201.399902	220.409393	-0.292343
1201.500000	220.409790	-0.292300
1201.599854	220.408798	-0.292316
1201.699951	220.408798	-0.292273
1201.799805	220.408600	-0.292252
1201.899902	220.407990	-0.292198
1202.000000	220.408493	-0.292171
1202.099854	220.408798	-0.292188
1202.199951	220.408691	-0.292150
1202.299805	220.409500	-0.292113
1202.399902	220.410492	-0.292113
1202.500000	220.409698	-0.292097
1202.599854	220.409698	-0.292086
1202.699951	220.410599	-0.292064
1202.799805	220.410294	-0.292022
1202.899902	220.410294	-0.292038
1203.000000	220.410294	-0.292011
1203.099854	220.409698	-0.291968
1203.199951	220.408600	-0.291947
1203.299805	220.408401	-0.291984
1203.399902	220.409698	-0.291947
1203.500000	220.409790	-0.291893
1203.599854	220.409302	-0.291834
1203.699951	220.409393	-0.291808
1203.799805	220.409195	-0.291781
1203.899902	220.409088	-0.291845
1204.000000	220.408691	-0.291856
1204.099854	220.408096	-0.291845
1204.199951	220.407394	-0.291867
1204.299805	220.407196	-0.291883
1204.399902	220.408493	-0.291856
1204.500000	220.408798	-0.291856
1204.599854	220.408600	-0.291834
1204.699951	220.408997	-0.291808
1204.799805	220.410400	-0.291818
1204.899902	220.411087	-0.291861
1205.000000	220.410889	-0.291893
1205.099854	220.410690	-0.291834
1205.199951	220.410202	-0.291818
1205.299805	220.409988	-0.291743
1205.399902	220.409592	-0.291754
1205.500000	220.410095	-0.291733
1205.599854	220.410202	-0.291717
1205.699951	220.409790	-0.291733
1205.799805	220.409897	-0.291706
1205.899902	220.411087	-0.291717
1206.000000	220.410797	-0.291743
1206.099854	220.410797	-0.291754
1206.199951	220.410690	-0.291717
1206.299805	220.410492	-0.291706
1206.399902	220.411896	-0.291743
1206.500000	220.412796	-0.291792
1206.599854	220.411499	-0.291818
1206.699951	220.410797	-0.291818
1206.799805	220.412094	-0.291818
1206.899902	220.412292	-0.291845
1207.000000	220.411789	-0.291872
1207.099854	220.412201	-0.291845
1207.199951	220.412598	-0.291845
1207.299805	220.412399	-0.291834
1207.399902	220.411697	-0.291818
1207.500000	220.411087	-0.291818
1207.599854	220.410202	-0.291792
1207.699951	220.410889	-0.291829
1207.799805	220.411087	-0.291883
1207.899902	220.409988	-0.291883
1208.000000	220.410294	-0.291893
1208.099854	220.409790	-0.291947
1208.199951	220.410400	-0.291974
1208.299805	220.410690	-0.291936
1208.399902	220.410797	-0.291963
1208.500000	220.410797	-0.291984
1208.599854	220.411194	-0.291995
1208.699951	220.410995	-0.292048
1208.799805	220.411697	-0.292048
1208.899902	220.412796	-0.292048
1209.000000	220.412994	-0.292022
1209.099854	220.412094	-0.292011
1209.199951	220.411591	-0.291957
1209.299805	220.411194	-0.291920
1209.399902	220.410889	-0.291947
1209.500000	220.410400	-0.292038
1209.599854	220.410690	-0.292064
1209.699951	220.411591	-0.292059
1209.799805	220.412292	-0.292064
1209.899902	220.412994	-0.292075
1210.000000	220.413300	-0.292075
1210.099854	220.413193	-0.292113
1210.199951	220.411987	-0.292161
1210.299805	220.412201	-0.292214
1210.399902	220.413300	-0.292198
1210.500000	220.412796	-0.292177
1210.599854	220.412994	-0.292198
1210.699951	220.412796	-0.292225
1210.799805	220.412491	-0.292278
1210.899902	220.413589	-0.292353
1211.000000	220.414688	-0.292343
1211.099854	220.414993	-0.292353
1211.199951	220.414001	-0.292380
1211.299805	220.414093	-0.292418
1211.399902	220.414490	-0.292396
1211.500000	220.414093	-0.292369
