Time(sec)	Temp(C)	DSC(mW)
1951.299805	186.246902	-0.200837
1951.399902	186.230499	-0.200933
1951.500000	186.213089	-0.200955
1951.600098	186.195999	-0.200949
1951.700195	186.181000	-0.200960
1951.799805	186.163696	-0.201040
1951.899902	186.144989	-0.201089
1952.000000	186.128891	-0.201073
1952.100098	186.112595	-0.201158
1952.200195	186.096497	-0.201228
1952.299805	186.079788	-0.201260
1952.399902	186.062790	-0.201303
1952.500000	186.045395	-0.201340
1952.600098	186.027893	-0.201308
1952.700195	186.013000	-0.201319
1952.799805	185.997696	-0.201415
1952.899902	185.979202	-0.201463
1953.000000	185.963501	-0.201495
1953.100098	185.946503	-0.201479
1953.200195	185.929001	-0.201511
1953.299805	185.911896	-0.201570
1953.399902	185.894699	-0.201591
1953.500000	185.877792	-0.201634
1953.600098	185.861389	-0.201661
1953.700195	185.845596	-0.201666
1953.799805	185.829300	-0.201715
1953.899902	185.811401	-0.201720
1954.000000	185.795197	-0.201682
1954.100098	185.779297	-0.201677
1954.200195	185.763092	-0.201725
1954.299805	185.747101	-0.201720
1954.399902	185.729599	-0.201672
1954.500000	185.712296	-0.201656
1954.600098	185.694702	-0.201661
1954.700195	185.677994	-0.201656
1954.799805	185.662598	-0.201656
1954.899902	185.645096	-0.201800
1955.000000	185.626999	-0.201896
1955.100098	185.612000	-0.201929
1955.200195	185.596100	-0.201961
1955.299805	185.578690	-0.202009
1955.399902	185.561600	-0.201955
1955.500000	185.544601	-0.201987
1955.600098	185.527496	-0.202073
1955.700195	185.509689	-0.202105
1955.799805	185.492599	-0.202089
1955.899902	185.476700	-0.202110
1956.000000	185.459702	-0.202121
1956.100098	185.443298	-0.202116
1956.200195	185.427200	-0.202148
1956.299805	185.410690	-0.202159
1956.399902	185.395691	-0.202105
1956.500000	185.379089	-0.202153
1956.600098	185.361603	-0.202164
1956.700195	185.345093	-0.202159
1956.799805	185.328400	-0.202153
1956.899902	185.311096	-0.202239
1957.000000	185.293594	-0.202357
1957.100098	185.276794	-0.202340
1957.200195	185.261093	-0.202340
1957.299805	185.245102	-0.202383
1957.399902	185.227997	-0.202405
1957.500000	185.210388	-0.202389
1957.600098	185.194092	-0.202410
1957.700195	185.177200	-0.202410
1957.799805	185.158997	-0.202340
1957.899902	185.142899	-0.202351
1958.000000	185.127899	-0.202335
1958.100098	185.111801	-0.202367
1958.200195	185.094589	-0.202426
1958.299805	185.076996	-0.202437
1958.399902	185.060394	-0.202458
1958.500000	185.043503	-0.202415
1958.600098	185.027100	-0.202378
1958.700195	185.010788	-0.202437
1958.799805	184.994492	-0.202496
1958.899902	184.977295	-0.202565
1959.000000	184.958694	-0.202656
1959.100098	184.942200	-0.202694
1959.200195	184.926392	-0.202678
1959.299805	184.909698	-0.202699
1959.399902	184.892502	-0.202806
1959.500000	184.875092	-0.202838
1959.600098	184.857498	-0.202833
1959.700195	184.841888	-0.202881
1959.799805	184.826294	-0.202929
1959.899902	184.808792	-0.202886
1960.000000	184.791901	-0.202934
1960.100098	184.776199	-0.202977
1960.200195	184.759094	-0.202940
1960.299805	184.742294	-0.202945
1960.399902	184.725891	-0.202993
1960.500000	184.709198	-0.203025
1960.600098	184.692093	-0.203036
1960.700195	184.675491	-0.203079
1960.799805	184.659988	-0.203089
1960.899902	184.644196	-0.203132
1961.000000	184.625595	-0.203180
1961.100098	184.608292	-0.203239
1961.200195	184.591888	-0.203261
1961.299805	184.575500	-0.203330
1961.399902	184.558792	-0.203416
1961.500000	184.543198	-0.203421
1961.600098	184.528488	-0.203501
1961.700195	184.511597	-0.203587
1961.799805	184.494095	-0.203619
1961.899902	184.477097	-0.203619
1962.000000	184.460800	-0.203641
1962.100098	184.444794	-0.203710
1962.200195	184.428391	-0.203753
1962.299805	184.411789	-0.203753
1962.399902	184.395691	-0.203785
1962.500000	184.378403	-0.203806
1962.600098	184.360397	-0.203876
1962.700195	184.343094	-0.203956
1962.799805	184.325989	-0.203978
1962.899902	184.309891	-0.203967
1963.000000	184.294495	-0.204058
1963.100098	184.278397	-0.204095
1963.200195	184.261292	-0.204074
1963.299805	184.245102	-0.204159
1963.399902	184.228500	-0.204229
1963.500000	184.210693	-0.204315
1963.600098	184.193100	-0.204443
1963.700195	184.176590	-0.204502
1963.799805	184.159393	-0.204523
1963.899902	184.142593	-0.204534
1964.000000	184.126495	-0.204577
1964.100098	184.109894	-0.204620
1964.200195	184.094696	-0.204684
1964.299805	184.078003	-0.204716
1964.399902	184.060501	-0.204737
1964.500000	184.044296	-0.204769
1964.600098	184.027695	-0.204850
1964.700195	184.010498	-0.204935
1964.799805	183.994095	-0.205015
1964.899902	183.977493	-0.205112
1965.000000	183.960297	-0.205106
1965.100098	183.944000	-0.205128
1965.200195	183.927994	-0.205187
1965.299805	183.911102	-0.205256
1965.399902	183.893997	-0.205315
1965.500000	183.877502	-0.205374
1965.600098	183.861496	-0.205454
1965.700195	183.845291	-0.205513
1965.799805	183.828491	-0.205561
1965.899902	183.811401	-0.205604
1966.000000	183.794495	-0.205625
1966.100098	183.777100	-0.205609
1966.200195	183.760895	-0.205641
1966.299805	183.744293	-0.205625
1966.399902	183.726898	-0.205577
1966.500000	183.709595	-0.205636
1966.600098	183.693298	-0.205620
1966.700195	183.676895	-0.205577
1966.799805	183.660690	-0.205577
1966.899902	183.643799	-0.205572
1967.000000	183.626099	-0.205556
1967.100098	183.609894	-0.205566
1967.200195	183.593292	-0.205561
1967.299805	183.575790	-0.205583
1967.399902	183.558090	-0.205604
1967.500000	183.541595	-0.205599
1967.600098	183.524902	-0.205599
1967.700195	183.508591	-0.205620
1967.799805	183.491989	-0.205700
1967.899902	183.476700	-0.205791
1968.000000	183.460098	-0.205839
1968.100098	183.442398	-0.205823
1968.200195	183.426590	-0.205871
1968.299805	183.409790	-0.205855
1968.399902	183.392502	-0.205877
1968.500000	183.376892	-0.205898
1968.600098	183.361603	-0.205871
1968.700195	183.345093	-0.205877
1968.799805	183.327393	-0.205925
1968.899902	183.310394	-0.205957
1969.000000	183.294296	-0.205989
1969.100098	183.276901	-0.206037
1969.200195	183.259903	-0.206134
1969.299805	183.243896	-0.206118
1969.399902	183.227402	-0.206150
1969.500000	183.209900	-0.206171
1969.600098	183.193390	-0.206230
1969.700195	183.177399	-0.206235
1969.799805	183.160995	-0.206219
1969.899902	183.143890	-0.206257
1970.000000	183.126999	-0.206310
1970.100098	183.110901	-0.206369
1970.200195	183.094299	-0.206401
1970.299805	183.078003	-0.206460
1970.399902	183.060898	-0.206497
1970.500000	183.043091	-0.206465
1970.600098	183.026093	-0.206412
1970.700195	183.009598	-0.206401
1970.799805	182.993698	-0.206455
1970.899902	182.977890	-0.206465
1971.000000	182.961502	-0.206428
1971.100098	182.944489	-0.206508
1971.200195	182.927597	-0.206529
1971.299805	182.909897	-0.206599
1971.399902	182.891388	-0.206695
1971.500000	182.875198	-0.206711
1971.600098	182.859497	-0.206722
1971.700195	182.842590	-0.206856
1971.799805	182.826691	-0.206936
1971.899902	182.810303	-0.206979
1972.000000	182.793594	-0.207064
1972.100098	182.776794	-0.207086
1972.200195	182.760300	-0.207145
1972.299805	182.743790	-0.207214
1972.399902	182.726593	-0.207246
1972.500000	182.710190	-0.207364
1972.600098	182.693192	-0.207450
1972.700195	182.676193	-0.207444
1972.799805	182.659302	-0.207466
1972.899902	182.643494	-0.207498
1973.000000	182.627396	-0.207498
1973.100098	182.610092	-0.207567
1973.200195	182.592697	-0.207626
1973.299805	182.575790	-0.207690
1973.399902	182.560699	-0.207776
1973.500000	182.544495	-0.207835
1973.600098	182.527100	-0.207867
1973.700195	182.510300	-0.207899
1973.799805	182.494095	-0.207920
1973.899902	182.477798	-0.207969
1974.000000	182.460495	-0.207963
1974.100098	182.444000	-0.207947
1974.200195	182.427200	-0.207969
1974.299805	182.411301	-0.208086
1974.399902	182.395493	-0.208161
1974.500000	182.377991	-0.208193
1974.600098	182.362198	-0.208188
1974.700195	182.344589	-0.208220
1974.799805	182.326401	-0.208241
1974.899902	182.309891	-0.208215
1975.000000	182.294189	-0.208225
1975.100098	182.276993	-0.208258
1975.200195	182.258789	-0.208268
1975.299805	182.241791	-0.208225
1975.399902	182.225403	-0.208172
1975.500000	182.208496	-0.208252
1975.600098	182.191391	-0.208338
1975.700195	182.175888	-0.208370
1975.799805	182.159500	-0.208418
1975.899902	182.142288	-0.208461
1976.000000	182.126190	-0.208498
1976.100098	182.110596	-0.208541
1976.200195	182.094498	-0.208621
1976.299805	182.077698	-0.208621
1976.399902	182.060089	-0.208680
1976.500000	182.042801	-0.208712
1976.600098	182.026398	-0.208819
1976.700195	182.009903	-0.208825
1976.799805	181.991898	-0.208857
1976.899902	181.975189	-0.208953
1977.000000	181.960297	-0.208964
1977.100098	181.942993	-0.209007
1977.200195	181.924789	-0.209092
1977.299805	181.908997	-0.209114
1977.399902	181.892990	-0.209183
1977.500000	181.876389	-0.209188
1977.600098	181.859589	-0.209210
1977.700195	181.842697	-0.209269
1977.799805	181.825500	-0.209279
1977.899902	181.808594	-0.209311
1978.000000	181.792694	-0.209408
1978.100098	181.777802	-0.209429
1978.200195	181.761597	-0.209483
1978.299805	181.743195	-0.209541
1978.399902	181.726288	-0.209536
1978.500000	181.710602	-0.209525
1978.600098	181.692902	-0.209558
1978.700195	181.676300	-0.209590
1978.799805	181.661102	-0.209574
1978.899902	181.643890	-0.209584
1979.000000	181.625900	-0.209627
1979.100098	181.609100	-0.209697
1979.200195	181.591293	-0.209718
1979.299805	181.574799	-0.209702
1979.399902	181.557892	-0.209723
1979.500000	181.541290	-0.209745
1979.600098	181.524597	-0.209766
1979.700195	181.507202	-0.209750
1979.799805	181.491898	-0.209809
1979.899902	181.474991	-0.209889
1980.000000	181.457199	-0.210007
1980.100098	181.441193	-0.210066
1980.200195	181.425995	-0.210114
1980.299805	181.409088	-0.210167
1980.399902	181.391190	-0.210237
1980.500000	181.374695	-0.210248
1980.600098	181.358795	-0.210210
1980.700195	181.342300	-0.210242
1980.799805	181.325500	-0.210237
1980.899902	181.309601	-0.210269
1981.000000	181.292999	-0.210328
1981.100098	181.275101	-0.210339
1981.200195	181.257889	-0.210349
1981.299805	181.241898	-0.210365
1981.399902	181.226593	-0.210355
1981.500000	181.209991	-0.210376
1981.600098	181.192398	-0.210371
1981.700195	181.174500	-0.210414
1981.799805	181.156189	-0.210446
1981.899902	181.141098	-0.210381
1982.000000	181.126099	-0.210403
1982.100098	181.108994	-0.210424
1982.200195	181.092590	-0.210387
1982.299805	181.075195	-0.210371
1982.399902	181.057190	-0.210328
1982.500000	181.040588	-0.210339
1982.600098	181.024094	-0.210349
1982.700195	181.006500	-0.210365
1982.799805	180.990097	-0.210376
1982.899902	180.973999	-0.210387
1983.000000	180.958496	-0.210360
1983.100098	180.941498	-0.210403
1983.200195	180.923691	-0.210424
1983.299805	180.907089	-0.210387
1983.399902	180.890701	-0.210451
1983.500000	180.874496	-0.210488
1983.600098	180.858490	-0.210510
1983.700195	180.842392	-0.210590
1983.799805	180.827393	-0.210660
1983.899902	180.811203	-0.210697
1984.000000	180.791702	-0.210681
1984.100098	180.773590	-0.210676
1984.200195	180.757492	-0.210649
1984.299805	180.739990	-0.210702
1984.399902	180.722290	-0.210777
1984.500000	180.707199	-0.210793
1984.600098	180.690796	-0.210793
1984.700195	180.673599	-0.210799
1984.799805	180.657303	-0.210820
1984.899902	180.640793	-0.210767
1985.000000	180.624496	-0.210718
1985.100098	180.608597	-0.210729
1985.200195	180.591888	-0.210708
1985.299805	180.573990	-0.210708
1985.399902	180.557693	-0.210767
1985.500000	180.541290	-0.210788
1985.600098	180.523895	-0.210868
1985.700195	180.507095	-0.210900
1985.799805	180.490402	-0.210884
1985.899902	180.473999	-0.210868
1986.000000	180.457901	-0.210916
1986.100098	180.441498	-0.210884
1986.200195	180.425690	-0.210847
1986.299805	180.408890	-0.210879
1986.399902	180.391891	-0.210927
1986.500000	180.375702	-0.210932
1986.600098	180.359589	-0.210943
1986.700195	180.342300	-0.210938
1986.799805	180.324188	-0.210959
1986.899902	180.306396	-0.211007
1987.000000	180.289200	-0.211061
1987.100098	180.272690	-0.211098
1987.200195	180.255798	-0.211141
1987.299805	180.239090	-0.211221
1987.399902	180.222992	-0.211307
1987.500000	180.206100	-0.211409
1987.600098	180.190399	-0.211457
1987.700195	180.174301	-0.211467
1987.799805	180.157089	-0.211521
1987.899902	180.139389	-0.211569
1988.000000	180.121399	-0.211612
1988.100098	180.106003	-0.211596
1988.200195	180.091202	-0.211644
1988.299805	180.073898	-0.211655
1988.399902	180.057999	-0.211601
1988.500000	180.042603	-0.211660
1988.600098	180.024399	-0.211655
1988.700195	180.006897	-0.211617
1988.799805	179.989990	-0.211671
1988.899902	179.972702	-0.211719
1989.000000	179.957794	-0.211762
1989.100098	179.942688	-0.211831
1989.200195	179.924591	-0.211928
1989.299805	179.907791	-0.211949
1989.399902	179.891800	-0.211970
1989.500000	179.872589	-0.212029
1989.600098	179.854691	-0.212136
1989.700195	179.839691	-0.212227
1989.799805	179.824493	-0.212275
1989.899902	179.808395	-0.212323
1990.000000	179.791901	-0.212318
1990.100098	179.775299	-0.212377
1990.200195	179.758301	-0.212393
1990.299805	179.741699	-0.212479
1990.399902	179.725189	-0.212537
1990.500000	179.707703	-0.212580
1990.600098	179.689590	-0.212650
1990.700195	179.672791	-0.212687
1990.799805	179.656296	-0.212741
1990.899902	179.639389	-0.212810
1991.000000	179.623093	-0.212896
1991.100098	179.605789	-0.213014
1991.200195	179.587799	-0.213121
1991.299805	179.571899	-0.213201
1991.399902	179.557388	-0.213270
1991.500000	179.540695	-0.213351
1991.600098	179.522491	-0.213388
1991.700195	179.504700	-0.213383
1991.799805	179.487793	-0.213442
1991.899902	179.471298	-0.213549
1992.000000	179.455994	-0.213570
1992.100098	179.440201	-0.213624
1992.200195	179.421600	-0.213650
1992.299805	179.403488	-0.213682
1992.399902	179.386597	-0.213736
1992.500000	179.371292	-0.213784
1992.600098	179.357101	-0.213816
1992.700195	179.340790	-0.213923
1992.799805	179.322495	-0.213982
1992.899902	179.305603	-0.214003
1993.000000	179.290588	-0.214094
1993.100098	179.274399	-0.214191
1993.200195	179.256088	-0.214298
1993.299805	179.238693	-0.214431
1993.399902	179.222595	-0.214485
1993.500000	179.204895	-0.214544
1993.600098	179.187988	-0.214613
1993.700195	179.172302	-0.214661
1993.799805	179.155090	-0.214742
1993.899902	179.138290	-0.214790
1994.000000	179.121994	-0.214806
1994.100098	179.105194	-0.214865
1994.200195	179.087891	-0.214913
1994.299805	179.072800	-0.214956
1994.399902	179.056793	-0.215004
1994.500000	179.039291	-0.215047
1994.600098	179.022598	-0.215079
1994.700195	179.004898	-0.215154
1994.799805	178.987396	-0.215196
1994.899902	178.970093	-0.215266
1995.000000	178.954498	-0.215314
1995.100098	178.938797	-0.215368
1995.200195	178.921188	-0.215491
1995.299805	178.903488	-0.215507
1995.399902	178.886398	-0.215582
1995.500000	178.869690	-0.215662
1995.600098	178.852890	-0.215694
1995.700195	178.837097	-0.215742
1995.799805	178.822403	-0.215822
1995.899902	178.806198	-0.215844
1996.000000	178.789200	-0.215876
1996.100098	178.772797	-0.215870
1996.200195	178.754898	-0.215881
1996.299805	178.737198	-0.215940
1996.399902	178.722000	-0.215983
1996.500000	178.705490	-0.216068
1996.600098	178.687790	-0.216127
1996.700195	178.671097	-0.216208
1996.799805	178.654602	-0.216277
1996.899902	178.637589	-0.216298
1997.000000	178.621902	-0.216379
1997.100098	178.606689	-0.216448
1997.200195	178.588593	-0.216470
1997.299805	178.571503	-0.216529
1997.399902	178.554993	-0.216539
1997.500000	178.538696	-0.216561
1997.600098	178.521896	-0.216593
1997.700195	178.503601	-0.216636
1997.799805	178.487793	-0.216705
1997.899902	178.472702	-0.216791
1998.000000	178.455200	-0.216812
1998.100098	178.437500	-0.216882
1998.200195	178.420502	-0.216860
1998.299805	178.403290	-0.216812
1998.399902	178.386490	-0.216866
1998.500000	178.370789	-0.216876
1998.600098	178.354797	-0.216871
1998.700195	178.337189	-0.216994
1998.799805	178.318893	-0.216989
1998.899902	178.301392	-0.216999
1999.000000	178.285095	-0.217058
1999.100098	178.269394	-0.217037
1999.200195	178.253693	-0.216999
1999.299805	178.235901	-0.217021
1999.399902	178.218399	-0.217031
1999.500000	178.202393	-0.217112
1999.600098	178.186401	-0.217133
1999.700195	178.170197	-0.217106
1999.799805	178.153290	-0.217138
1999.899902	178.136688	-0.217187
2000.000000	178.119095	-0.217278
2000.100098	178.102295	-0.217288
2000.200195	178.086090	-0.217331
2000.299805	178.070099	-0.217438
2000.399902	178.054199	-0.217470
2000.500000	178.037994	-0.217470
2000.600098	178.022095	-0.217492
2000.700195	178.005402	-0.217534
2000.799805	177.988495	-0.217620
2000.899902	177.970901	-0.217663
2001.000000	177.953400	-0.217722
2001.100098	177.936996	-0.217802
2001.200195	177.920502	-0.217882
2001.299805	177.904388	-0.217855
2001.399902	177.887299	-0.217877
2001.500000	177.868500	-0.217871
2001.600098	177.852295	-0.217855
2001.700195	177.837494	-0.217925
2001.799805	177.820892	-0.217887
2001.899902	177.804092	-0.217946
2002.000000	177.786697	-0.217989
2002.100098	177.769592	-0.218000
2002.200195	177.752289	-0.218069
2002.299805	177.736496	-0.218080
2002.399902	177.722000	-0.218064
2002.500000	177.705597	-0.218107
2002.600098	177.688202	-0.218117
2002.700195	177.669296	-0.218128
2002.799805	177.651001	-0.218134
2002.899902	177.635498	-0.218117
2003.000000	177.620895	-0.218101
2003.100098	177.605103	-0.218053
2003.200195	177.585999	-0.218107
2003.299805	177.568893	-0.218251
2003.399902	177.553589	-0.218321
2003.500000	177.536591	-0.218380
2003.600098	177.519302	-0.218476
2003.700195	177.503403	-0.218481
2003.799805	177.487000	-0.218492
2003.899902	177.469696	-0.218524
2004.000000	177.453690	-0.218545
2004.100098	177.437897	-0.218615
2004.200195	177.419495	-0.218658
2004.299805	177.402496	-0.218658
2004.399902	177.386902	-0.218679
2004.500000	177.370590	-0.218674
2004.600098	177.353790	-0.218733
2004.700195	177.336899	-0.218802
2004.799805	177.319092	-0.218834
2004.899902	177.303192	-0.218845
2005.000000	177.287994	-0.218866
2005.100098	177.271988	-0.218834
2005.200195	177.254395	-0.218845
2005.299805	177.236191	-0.218829
2005.399902	177.221298	-0.218840
2005.500000	177.204590	-0.218947
2005.600098	177.187195	-0.218979
2005.700195	177.170898	-0.218973
2005.799805	177.154999	-0.218947
2005.899902	177.138992	-0.218920
2006.000000	177.122192	-0.218915
2006.100098	177.105698	-0.218952
2006.200195	177.087402	-0.218957
2006.299805	177.070190	-0.219048
2006.399902	177.055801	-0.219107
2006.500000	177.037994	-0.219107
2006.600098	177.020599	-0.219150
2006.700195	177.004196	-0.219198
2006.799805	176.985794	-0.219220
2006.899902	176.968796	-0.219262
2007.000000	176.953491	-0.219294
2007.100098	176.937592	-0.219294
2007.200195	176.920288	-0.219337
2007.299805	176.903595	-0.219380
2007.399902	176.887894	-0.219466
2007.500000	176.871292	-0.219519
2007.600098	176.856003	-0.219615
2007.700195	176.839401	-0.219637
2007.799805	176.820297	-0.219680
2007.899902	176.803299	-0.219738
2008.000000	176.787903	-0.219771
2008.100098	176.772491	-0.219878
2008.200195	176.754303	-0.219936
2008.299805	176.736893	-0.219910
2008.399902	176.722000	-0.219931
2008.500000	176.706100	-0.219974
2008.600098	176.689697	-0.219974
2008.700195	176.673203	-0.220006
2008.799805	176.654999	-0.220017
2008.899902	176.638092	-0.220097
2009.000000	176.623291	-0.220188
2009.100098	176.606796	-0.220150
2009.200195	176.588196	-0.220257
2009.299805	176.571793	-0.220386
2009.399902	176.556992	-0.220407
2009.500000	176.540192	-0.220439
2009.600098	176.524002	-0.220450
2009.700195	176.507996	-0.220434
2009.799805	176.491791	-0.220477
2009.899902	176.474792	-0.220536
2010.000000	176.457901	-0.220546
2010.100098	176.442291	-0.220653
2010.200195	176.423996	-0.220685
2010.299805	176.404999	-0.220707
2010.399902	176.388794	-0.220750
2010.500000	176.373093	-0.220782
2010.600098	176.356689	-0.220905
2010.700195	176.340195	-0.221178
2010.799805	176.321396	-0.221504
2010.899902	176.303589	-0.221841
2011.000000	176.288498	-0.222216
2011.100098	176.272491	-0.222611
2011.200195	176.255096	-0.223034
2011.299805	176.238297	-0.223446
2011.399902	176.220703	-0.223927
2011.500000	176.204193	-0.224473
2011.600098	176.189896	-0.225024
2011.700195	176.173203	-0.225511
2011.799805	176.154800	-0.226078
2011.899902	176.138489	-0.226645
2012.000000	176.123795	-0.227116
2012.100098	176.106201	-0.227651
2012.200195	176.088501	-0.228191
2012.299805	176.072189	-0.228721
2012.399902	176.056488	-0.229219
2012.500000	176.039597	-0.229711
2012.600098	176.021301	-0.230160
2012.700195	176.005600	-0.230652
2012.799805	175.989197	-0.231187
2012.899902	175.972092	-0.231680
2013.000000	175.956390	-0.232102
2013.100098	175.939102	-0.232536
2013.200195	175.921494	-0.232985
2013.299805	175.905701	-0.233418
2013.399902	175.888901	-0.233852
2013.500000	175.872696	-0.234253
2013.600098	175.857697	-0.234670
2013.700195	175.841599	-0.235104
2013.799805	175.822693	-0.235553
2013.899902	175.805695	-0.235960
2014.000000	175.790695	-0.236286
2014.100098	175.773788	-0.236687
2014.200195	175.755493	-0.236981
2014.299805	175.738098	-0.237329
2014.399902	175.721695	-0.237672
2014.500000	175.703995	-0.238019
2014.600098	175.688492	-0.238356
2014.700195	175.673096	-0.238731
2014.799805	175.654297	-0.239063
2014.899902	175.636398	-0.239416
2015.000000	175.619995	-0.239726
2015.100098	175.604202	-0.240026
2015.200195	175.588501	-0.240314
2015.299805	175.571503	-0.240603
2015.399902	175.556488	-0.240887
2015.500000	175.539902	-0.241154
2015.600098	175.520401	-0.241309
2015.700195	175.504501	-0.241379
2015.799805	175.488602	-0.241336
2015.899902	175.470901	-0.241309
2016.000000	175.455795	-0.241235
2016.100098	175.439301	-0.241106
2016.200195	175.422592	-0.240956
2016.299805	175.406693	-0.240807
2016.399902	175.387802	-0.240571
2016.500000	175.369995	-0.240314
2016.600098	175.355789	-0.240079
2016.700195	175.341095	-0.239833
2016.799805	175.323090	-0.239598
2016.899902	175.305695	-0.239266
2017.000000	175.288498	-0.238993
2017.100098	175.272400	-0.238763
2017.200195	175.259094	-0.238490
2017.299805	175.243103	-0.238233
2017.399902	175.224197	-0.237939
2017.500000	175.206299	-0.237618
2017.600098	175.188599	-0.237372
2017.700195	175.172089	-0.237137
2017.799805	175.156494	-0.236842
2017.899902	175.140503	-0.236548
2018.000000	175.125595	-0.236388
2018.100098	175.109390	-0.236136
2018.200195	175.090790	-0.235927
2018.299805	175.073700	-0.235730
2018.399902	175.057098	-0.235532
2018.500000	175.039902	-0.235344
2018.600098	175.023788	-0.235146
2018.700195	175.007889	-0.234900
2018.799805	174.989395	-0.234702
2018.899902	174.972198	-0.234456
2019.000000	174.956497	-0.234285
2019.100098	174.940094	-0.234146
2019.200195	174.923401	-0.234023
2019.299805	174.906097	-0.233884
2019.399902	174.888489	-0.233771
2019.500000	174.872589	-0.233584
2019.600098	174.858597	-0.233434
2019.700195	174.842590	-0.233263
2019.799805	174.823502	-0.233076
2019.899902	174.806488	-0.232889
2020.000000	174.790390	-0.232814
2020.100098	174.773102	-0.232723
2020.200195	174.756195	-0.232659
2020.299805	174.741089	-0.232573
2020.399902	174.724503	-0.232423
2020.500000	174.706589	-0.232284
2020.600098	174.689590	-0.232231
2020.700195	174.673996	-0.232108
2020.799805	174.657593	-0.232043
2020.899902	174.641296	-0.231990
2021.000000	174.624802	-0.231915
2021.100098	174.607788	-0.231824
2021.200195	174.590897	-0.231797
2021.299805	174.573700	-0.231722
2021.399902	174.558090	-0.231658
2021.500000	174.541901	-0.231615
2021.600098	174.523895	-0.231482
2021.700195	174.506790	-0.231391
2021.799805	174.489700	-0.231305
2021.899902	174.472702	-0.231241
2022.000000	174.457397	-0.231236
2022.100098	174.441193	-0.231150
2022.200195	174.425003	-0.231059
2022.299805	174.408691	-0.231022
2022.399902	174.391190	-0.230979
2022.500000	174.374588	-0.230941
2022.600098	174.357193	-0.230899
2022.700195	174.340500	-0.230834
2022.799805	174.324997	-0.230743
2022.899902	174.309494	-0.230717
2023.000000	174.292892	-0.230620
2023.100098	174.273788	-0.230594
2023.200195	174.256393	-0.230503
2023.299805	174.240189	-0.230422
2023.399902	174.224899	-0.230337
2023.500000	174.209290	-0.230331
2023.600098	174.192001	-0.230278
2023.700195	174.174698	-0.230240
2023.799805	174.158401	-0.230224
2023.899902	174.142197	-0.230198
2024.000000	174.124298	-0.230171
2024.100098	174.106598	-0.230107
2024.200195	174.090897	-0.230053
2024.299805	174.074890	-0.230000
2024.399902	174.057693	-0.229925
2024.500000	174.040894	-0.229919
2024.600098	174.024094	-0.229834
2024.700195	174.007599	-0.229839
2024.799805	173.991791	-0.229823
2024.899902	173.975693	-0.229834
2025.000000	173.959198	-0.229759
2025.100098	173.943497	-0.229684
2025.200195	173.926392	-0.229582
2025.299805	173.908295	-0.229556
2025.399902	173.891693	-0.229550
2025.500000	173.875793	-0.229545
2025.600098	173.859589	-0.229508
2025.700195	173.841492	-0.229540
2025.799805	173.823593	-0.229524
2025.899902	173.807297	-0.229459
2026.000000	173.791702	-0.229417
2026.100098	173.775696	-0.229379
2026.200195	173.758194	-0.229352
2026.299805	173.739990	-0.229326
2026.399902	173.724396	-0.229331
2026.500000	173.709396	-0.229326
2026.600098	173.691696	-0.229326
2026.700195	173.674789	-0.229320
2026.799805	173.657898	-0.229283
2026.899902	173.640991	-0.229240
2027.000000	173.624802	-0.229154
2027.100098	173.607788	-0.229149
2027.200195	173.591797	-0.229160
2027.299805	173.576599	-0.229085
2027.399902	173.559601	-0.229080
2027.500000	173.542892	-0.229074
2027.600098	173.526596	-0.229058
2027.700195	173.509903	-0.229080
2027.799805	173.493103	-0.229112
2027.899902	173.475891	-0.229074
2028.000000	173.459198	-0.229144
2028.100098	173.443192	-0.229128
2028.200195	173.426590	-0.229122
2028.299805	173.408798	-0.229154
2028.399902	173.391403	-0.229165
2028.500000	173.376389	-0.229101
2028.600098	173.360489	-0.229144
2028.700195	173.343491	-0.229192
2028.799805	173.326996	-0.229176
2028.899902	173.310593	-0.229219
2029.000000	173.293289	-0.229229
2029.100098	173.275696	-0.229224
2029.200195	173.259491	-0.229267
2029.299805	173.243698	-0.229277
2029.399902	173.226700	-0.229299
2029.500000	173.211395	-0.229320
2029.600098	173.194794	-0.229390
2029.700195	173.176788	-0.229384
2029.799805	173.159790	-0.229368
2029.899902	173.142288	-0.229358
2030.000000	173.126190	-0.229401
2030.100098	173.110703	-0.229454
2030.200195	173.092590	-0.229513
2030.299805	173.074600	-0.229572
2030.399902	173.059097	-0.229604
2030.500000	173.043991	-0.229625
2030.600098	173.026901	-0.229647
2030.700195	173.009094	-0.229641
2030.799805	172.992599	-0.229722
2030.899902	172.975800	-0.229770
2031.000000	172.959000	-0.229812
2031.100098	172.941391	-0.229893
2031.200195	172.924789	-0.229866
2031.299805	172.911392	-0.229839
2031.399902	172.896301	-0.229861
2031.500000	172.878998	-0.229855
2031.600098	172.862793	-0.229935
2031.700195	172.845795	-0.230021
2031.799805	172.827896	-0.230053
2031.899902	172.810898	-0.230107
2032.000000	172.794189	-0.230203
2032.100098	172.776993	-0.230198
2032.200195	172.761002	-0.230230
2032.299805	172.744797	-0.230374
2032.399902	172.729202	-0.230396
2032.500000	172.713196	-0.230412
2032.600098	172.696091	-0.230438
2032.700195	172.679794	-0.230422
2032.799805	172.662399	-0.230444
2032.899902	172.646194	-0.230535
2033.000000	172.630600	-0.230545
2033.100098	172.612900	-0.230551
2033.200195	172.594498	-0.230583
2033.299805	172.577499	-0.230583
2033.399902	172.562195	-0.230567
